,회사명,거래소코드,회계년도,총자본증가율(IFRS연결),유형자산증가율(IFRS연결),비유동생물자산증가율(IFRS연결),투자부동산증가율(IFRS연결),비유동자산증가율(IFRS연결),유동자산증가율(IFRS연결),재고자산증가율(IFRS연결),자기자본증가율(IFRS연결),매출액증가율(IFRS연결),정상영업이익증가율(IFRS연결),순이익증가율(IFRS연결),총포괄이익증가율(IFRS연결),종업원1인당 부가가치증가율(IFRS연결),종업원수증가율(IFRS연결),종업원1인당 매출액증가율(IFRS연결),종업원1인당 인건비증가율(IFRS연결),매출액총이익률(IFRS연결),매출액정상영업이익률(IFRS연결),매출액순이익률(IFRS연결),총자본사업이익률(IFRS연결),총자본정상영업이익률(IFRS연결),총자본순이익률(IFRS연결),자기자본정상영업이익률(IFRS연결),자기자본순이익률(IFRS연결),경영자본정상영업이익률(IFRS연결),경영자본순이익률(IFRS연결),자본금정상영업이익률(IFRS연결),자본금순이익률(IFRS연결),매출원가 대 매출액비율(IFRS연결),영업비용 대 영업수익비율(IFRS연결),기타손익비률(IFRS연결),금융손익비율(IFRS연결),금융비용부담률(IFRS연결),외환이익 대 매출액비율(IFRS연결),광고선전비 대 매출액비율(IFRS연결),세금과공과 대 세금과공과 차감전순이익률(IFRS연결),기업순이익률(IFRS연결),수지비율(관계기업투자손익 제외)(IFRS연결),인건비 대 총비용비율(IFRS연결),R & D 투자효율(IFRS연결),세금과공과 대 총비용비율(IFRS연결),금융비용 대 총비용비율(IFRS연결),감가상각비 대 총비용비율(IFRS연결),감가상각률(IFRS연결),누적감가상각률(IFRS연결),이자부담률(IFRS연결),지급이자율(IFRS연결),차입금평균이자율(IFRS연결),유보율(IFRS연결),사내유보율(IFRS연결),사내유보 대 자기자본비율(IFRS연결),적립금비율(재정비율)(IFRS연결),평균배당률(IFRS연결),자기자본배당률(IFRS연결),배당성향(IFRS연결),1주당매출액(IFRS연결)(원),1주당순이익(IFRS연결)(원),1주당 CASH FLOW(IFRS연결)(원),1주당순자산(IFRS연결)(원),1주당정상영업이익(IFRS연결)(원),유동자산구성비율(IFRS연결),재고자산 대 유동자산비율(IFRS연결),유동자산 대 비유동자산비율(IFRS연결),당좌자산구성비율(IFRS연결),비유동자산구성비율(IFRS연결),자기자본구성비율(IFRS연결),타인자본구성비율(IFRS연결),자기자본배율(IFRS연결),비유동비율(IFRS연결),비유동장기적합률(IFRS연결),유동비율(IFRS연결),당좌비율(IFRS연결),현금비율(IFRS연결),매출채권비율(IFRS연결),재고자산 대 순운전자본비율(IFRS연결),매출채권 대 매입채무비율(IFRS연결),매출채권 대 상,제품비율(IFRS연결),매입채무 대 재고자산비율(IFRS연결),부채비율(IFRS연결),유동부채비율(IFRS연결),단기차입금 대 총차입금비율(IFRS연결),비유동부채비율(IFRS연결),비유동부채 대 순운전자본비율(IFRS연결),순운전자본비율(IFRS연결),차입금의존도(IFRS연결),차입금비율(IFRS연결),이자보상배율(이자비용)(IFRS연결),유보액대비율(IFRS연결),유보액 대 납입자본배율(IFRS연결),유동자산집중도(IFRS연결),비유동자산집중도(IFRS연결),투자집중도(IFRS연결),CASH FLOW 대 부채비율(IFRS연결),CASH FLOW 대 차입금비율(IFRS연결),CASH FLOW 대 총자본비율(IFRS연결),CASH FLOW 대 매출액비율(IFRS연결),정상영업이익대비이자보상배율(IFRS연결),총자본회전률(IFRS연결),경영자본회전률(IFRS연결),자기자본회전률(IFRS연결),자본금회전률(IFRS연결),타인자본회전률(IFRS연결),매입채무회전률(IFRS연결),매입채무회전기간(IFRS연결),유동자산회전률(IFRS연결),당좌자산회전률(IFRS연결),재고자산회전률(IFRS연결),재고자산회전기간(IFRS연결),상품,제품회전률(IFRS연결),원,부재료회전률(IFRS연결),재공품회전률(IFRS연결),매출채권회전률(IFRS연결),매출채권회전기간(IFRS연결),비유동자산회전률(IFRS연결),유형자산회전율(IFRS연결),순운전자본회전률(IFRS연결),운전자본회전률(IFRS연결),1회전기간(IFRS연결),부가가치(IFRS연결)(백만원),종업원1인당 부가가치(IFRS연결)(백만원),종업원1인당 매출액(IFRS연결)(백만원),종업원1인당 정상영업이익(IFRS연결)(백만원),종업원1인당 순이익(IFRS연결)(백만원),종업원1인당 인건비(IFRS연결)(백만원),노동장비율(IFRS연결),기계장비율(IFRS연결),자본집약도(IFRS연결),총자본투자효율(IFRS연결),설비투자효율(IFRS연결),기계투자효율(IFRS연결),부가가치율(IFRS연결),노동소득분배율(IFRS연결),자본분배율(IFRS연결),이윤분배율(IFRS연결),부가가치(IFRS연결)(백만원).1,법인세비용차감전(계속사업)손익(IFRS연결)(백만원),인건비(IFRS연결)(백만원),금융비용(IFRS연결)(백만원),임차료(IFRS연결)(백만원),세금과공과(IFRS연결)(백만원),감가상각비(IFRS연결)(백만원),종업원1인당 부가가치(IFRS연결)(백만원).1,총자본투자효율(IFRS연결).1,기계투자효율(IFRS연결).1,부가가치율(IFRS연결).1,종업원수(IFRS연결)
15159,우리이앤엘(주),153490,2015,-14.84,-32.31,0.0,0.0,-15.36,-14.61,-10.83,-3.44,-4.04,0.0,0.0,0.0,,,,,13.43,0.09,-3.07,1.15,0.08,-2.73,0.2,-6.91,0.08,-2.92,1.04,-36.41,86.57,99.91,-3.01,-2.67,1.01,3.01,0.01,0.0,-1.83,102.68,7.82,0.0,0.0,0.91,5.19,32.2,163.02,1.49,6.82,6.89,431.62,,,82.49,,,,5323.3,-187.0,137.05,,4.67,70.09,20.29,234.38,55.87,29.91,42.25,57.75,517.46,70.79,68.81,123.97,98.82,15.13,284.58,104.91,320.07,1168.8,88.91,136.71,133.83,98.99,2.87,8.96,13.56,31.54,74.66,0.04,35.24,4.32,78.69,33.73,97.42,13.81,25.28,7.97,8.25,0.09,0.89,0.95,2.25,11.84,1.47,4.87,74.93,1.27,1.59,6.41,56.94,26.51,25.37,0.0,2.22,164.77,2.96,8.16,0.7,0.27,0.01,18837.33,,,,,,,,,9.61,103.55,135.83,9.94,88.15,11.85,-30.93,18837.33,-5537.25,16604.77,1922.88,0.0,0.0,11020.74,,9.61,135.83,9.94,,,,
15160,우리이앤엘(주),153490,2016,-8.74,-38.68,0.0,0.0,-9.8,-8.29,-25.04,1.38,-22.39,-2868.95,0.0,0.0,,,,,17.07,-3.13,-12.1,-1.75,-2.45,-9.5,-5.52,-21.35,-2.74,-10.61,-22.46,-86.94,82.93,103.13,-10.36,-1.02,0.91,0.58,0.0,0.0,-8.79,106.39,10.51,0.0,0.0,0.77,4.48,30.19,260.27,1.28,5.45,4.8,245.49,,,71.55,,,,4237.83,-381.0,574.48,,-132.5,70.44,16.58,238.29,58.76,29.56,46.93,53.07,336.41,62.99,59.52,139.93,116.73,17.97,376.38,58.11,196.0,1375.89,192.04,113.08,107.26,91.97,5.82,13.59,20.1,27.15,57.86,-1.74,34.25,2.45,89.52,37.9,102.71,13.07,25.55,6.94,8.44,-3.44,0.78,0.88,1.76,7.18,1.41,4.53,80.53,1.12,1.37,6.03,60.5,23.53,23.8,0.0,1.86,195.98,2.64,9.73,0.63,0.3,0.01,7477.76,,,,,,,,,4.18,66.03,89.92,5.08,243.7,-143.7,-238.04,7477.76,-19841.93,18223.18,1335.61,0.0,0.0,7760.91,,4.18,89.92,5.08,,,,
15161,우리이앤엘(주),153490,2017,-28.42,-25.94,0.0,0.0,-48.03,-20.19,-37.16,-35.61,7.86,0.0,0.0,0.0,,,,,12.01,-4.29,-18.32,-4.07,-4.44,-18.94,-9.87,-42.13,-5.09,-21.72,-27.3,-116.49,87.99,104.29,-12.28,-1.45,1.15,-4.17,0.0,0.0,-17.75,103.04,8.71,0.0,0.0,1.05,2.64,26.01,374.53,2.16,7.11,5.82,125.7,,,57.78,,,,3179.31,-593.0,171.35,,-136.48,78.54,13.06,365.91,68.28,21.46,42.22,57.78,216.62,50.84,50.24,137.12,119.21,19.48,501.27,48.24,180.04,1355.26,278.43,136.86,135.67,0.0,1.19,2.37,21.26,26.32,62.33,-2.84,24.5,1.26,71.39,25.32,73.5,19.26,42.28,11.13,8.98,-3.73,1.03,1.19,2.3,6.36,1.88,4.14,88.2,1.4,1.65,9.33,39.13,30.02,33.4,0.0,2.2,166.15,3.95,15.86,0.81,0.14,0.01,-4634.59,,,,,,,,,-3.62,-55.17,-71.99,-2.92,0.0,0.0,0.0,-4634.59,-26300.01,15222.62,1827.0,0.0,0.0,4615.79,,-3.62,-71.99,-2.92,,,,
15162,우리이앤엘(주),153490,2018,-4.04,-34.87,0.0,0.0,-35.8,4.65,-54.16,3.79,-9.95,0.0,0.0,0.0,,,,,16.26,3.19,1.41,3.99,3.64,1.61,8.29,3.66,3.96,1.75,18.29,8.07,83.74,96.81,-1.32,-0.85,0.85,1.07,0.0,24.89,2.57,95.22,7.61,0.0,0.0,0.85,2.56,29.84,533.35,1.72,9.17,6.41,133.92,,,59.12,,,,2862.97,41.0,151.82,,91.44,85.64,5.72,596.42,80.74,14.36,45.66,54.34,224.84,31.45,29.81,165.21,155.76,11.38,1431.33,14.49,186.26,3582.64,768.47,118.99,113.52,86.17,5.47,7.39,33.8,14.72,32.23,2.75,27.2,1.34,72.01,15.79,79.73,12.08,44.6,6.56,5.64,3.77,1.14,1.24,2.59,5.73,2.03,3.45,105.77,1.39,1.53,14.92,24.46,39.36,40.93,0.0,1.88,194.09,6.33,20.33,0.83,0.07,0.01,18412.99,,,,,,,,,14.99,345.82,419.22,12.89,59.0,41.0,10.93,18412.99,2680.27,10863.88,1210.57,0.0,0.0,3658.27,,14.99,419.22,12.89,,,,
15163,우리이앤엘(주),153490,2019,-20.22,-43.87,0.0,0.0,-18.77,-20.47,7.92,8.83,-6.76,-21.95,140.21,127.72,,,,,14.36,2.67,3.63,3.45,3.23,4.38,6.08,8.26,3.52,4.79,14.27,19.38,85.64,97.33,1.21,-0.51,0.51,1.4,0.0,6.61,4.99,96.3,7.5,0.0,0.0,0.49,2.52,39.74,766.12,1.3,7.27,6.0,153.77,,,61.59,,,,2669.4,99.0,209.38,,71.37,85.38,7.76,583.98,78.75,14.62,62.29,37.71,244.69,23.47,23.17,231.38,213.42,30.23,964.57,13.67,287.63,3257.84,335.35,60.53,59.24,0.0,1.3,1.66,48.48,12.96,20.8,3.86,39.15,1.54,70.9,12.0,66.22,24.39,70.96,9.2,6.77,5.28,1.21,1.32,2.27,5.34,2.57,3.92,93.2,1.41,1.51,21.29,17.14,61.57,43.3,0.0,1.79,203.83,8.33,30.78,0.92,0.05,0.01,19532.09,,,,,,,,,19.93,640.08,837.22,14.66,52.42,47.58,24.76,19532.09,5178.25,10238.68,674.6,0.0,0.0,3440.55,,19.93,837.22,14.66,,,,
15173,우수AMS(주),066590,2011,0.68,-4.15,0.0,0.0,-13.07,16.2,-9.55,-0.91,25.35,-41.14,-75.88,-128.96,,,,,6.79,2.01,0.53,3.23,3.11,0.81,15.27,3.99,3.41,0.89,52.18,13.65,93.21,99.37,-1.2,-1.23,0.98,-0.26,0.0,35.33,2.32,99.2,5.31,0.0,0.0,0.96,1.81,10.68,79.83,1.89,6.23,6.0,236.6,,,79.35,,,,12611.96,69.0,443.77,,254.12,54.22,18.67,118.42,44.09,45.78,20.19,79.81,331.39,226.78,184.93,72.06,58.6,24.79,184.19,0.0,42.98,923.44,428.55,395.35,372.72,88.74,22.63,0.0,-21.03,26.07,129.15,1.91,14.41,2.37,32.83,32.03,58.17,8.55,26.18,6.83,4.44,2.06,1.54,1.69,7.58,25.9,1.94,3.5,104.35,3.05,3.86,14.41,25.32,63.23,21.0,1010.01,9.16,39.86,3.12,3.33,1.22,0.05,0.0,18167.29,,,,,,,,,13.84,39.68,109.8,9.01,59.75,40.25,5.85,18167.29,1643.75,10855.15,1971.05,0.0,0.0,3697.34,,13.84,109.8,9.01,,,,
15174,우수AMS(주),066590,2012,-3.39,-1.76,0.0,0.0,9.85,-14.56,18.0,-7.44,-6.47,-84.62,0.0,0.0,,,,,8.48,0.33,-0.59,0.57,0.48,-0.86,2.45,-4.37,0.54,-0.96,7.82,-13.93,91.52,99.67,-0.81,-1.48,0.78,-0.7,0.02,0.0,0.28,100.42,4.8,0.0,0.0,0.77,2.23,11.47,75.69,1.43,4.96,4.8,207.08,,,80.09,,,,11796.42,-71.0,-71.12,,39.09,47.94,25.79,92.1,35.58,52.06,19.34,80.66,306.72,269.16,216.39,63.13,46.85,9.92,165.66,0.0,43.17,493.15,383.7,417.07,392.68,88.64,24.39,0.0,-28.0,25.33,130.95,0.39,13.06,2.07,34.98,33.42,61.13,2.91,9.28,2.35,1.58,0.42,1.46,1.62,7.39,23.59,1.82,3.22,113.31,2.86,3.66,13.02,28.03,47.64,22.58,299.2,7.48,48.82,2.99,3.21,1.15,0.06,0.0,14134.95,,,,,,,,,11.14,25.51,80.0,7.49,65.52,34.48,-7.88,14134.95,-903.95,9260.53,1478.22,0.0,0.0,4300.16,,11.14,80.0,7.49,,,,
15175,우수AMS(주),066590,2013,10.1,-2.82,0.0,-1.73,1.37,19.57,19.3,5.13,10.72,652.28,0.0,0.0,,,,,8.33,2.25,1.25,3.69,3.53,1.97,18.69,10.42,3.9,2.17,58.81,32.77,91.67,97.75,-0.46,-1.64,0.74,-0.9,0.0,29.91,3.13,98.26,4.81,0.0,0.0,0.74,2.27,11.91,86.12,1.43,5.46,5.47,222.81,,,86.98,,,,13060.57,164.0,1183.85,,294.06,52.07,25.74,108.64,38.67,47.93,18.47,81.53,322.45,259.54,165.3,73.33,54.46,19.45,117.9,0.0,31.26,355.99,377.18,441.51,384.5,63.07,57.01,0.0,-18.93,23.07,124.95,2.67,12.76,2.23,31.96,31.82,60.27,7.82,27.62,6.37,4.26,3.03,1.57,1.73,8.3,26.12,1.93,3.19,114.24,3.13,4.21,12.15,30.05,36.44,25.1,162.34,8.7,41.98,3.14,3.64,1.27,0.06,0.0,20201.21,,,,,,,,,14.47,38.68,127.16,9.67,50.14,49.86,12.97,20201.21,3739.11,10129.01,1549.93,0.0,0.0,4783.16,,14.47,127.16,9.67,,,,
15176,우수AMS(주),066590,2014,-1.73,0.64,0.0,-1.76,1.83,-5.01,-10.31,21.04,4.79,-43.6,53.0,257.36,,,,,8.15,1.21,1.83,2.1,1.92,2.9,9.31,14.07,2.1,3.18,32.16,48.62,91.85,98.79,0.88,0.19,0.37,0.56,0.01,12.23,3.48,97.96,4.2,0.0,0.0,0.37,2.26,11.97,89.14,0.73,4.41,3.78,267.65,,,87.88,,,,12879.81,246.0,206.95,,156.07,50.33,24.3,101.34,38.1,49.67,22.75,77.25,367.31,218.35,200.94,66.86,50.61,10.09,155.05,0.0,37.82,510.76,409.96,339.64,330.97,0.0,8.67,0.0,-24.95,17.62,77.49,2.49,16.57,2.68,32.39,30.86,57.84,10.59,46.42,8.18,5.13,3.29,1.58,1.73,7.68,26.54,1.99,3.14,116.22,3.09,4.12,12.33,29.6,38.77,25.2,212.46,9.1,40.09,3.24,3.86,1.27,0.05,0.0,19549.86,,,,,,,,,14.25,35.65,108.56,8.93,47.13,52.87,20.51,19549.86,4568.64,9213.87,805.81,0.0,0.0,4961.54,,14.25,108.56,8.93,,,,
15177,우수AMS(주),066590,2015,6.06,21.67,0.0,-1.79,17.34,-5.07,-5.77,5.71,5.24,52.25,-40.37,-54.64,,,,,8.52,1.75,1.04,2.98,2.86,1.69,12.58,7.45,3.18,1.88,47.53,28.14,91.48,98.25,-0.55,-0.34,0.39,0.13,0.01,13.93,2.33,97.98,4.49,0.0,0.0,0.39,2.65,13.37,87.85,0.82,2.08,2.83,288.61,,,90.4,,,,13555.26,141.0,-868.54,,237.63,45.05,24.12,81.99,34.18,54.95,22.67,77.33,388.27,242.38,216.19,60.4,45.83,8.67,133.75,0.0,47.83,450.08,279.67,341.11,329.0,96.13,12.11,0.0,-29.53,35.47,156.47,3.77,16.85,2.89,29.22,32.15,55.3,-5.0,-10.89,-3.86,-2.44,4.48,1.63,1.81,7.18,27.11,2.11,4.08,89.55,3.42,4.52,14.13,25.83,47.04,26.32,547.08,9.77,37.38,3.11,3.65,1.33,0.05,0.0,20181.86,,,,,,,,,13.87,34.05,116.81,8.76,51.44,48.56,11.85,20181.86,2778.02,10381.24,900.56,0.0,0.0,6122.04,,13.87,116.81,8.76,,,,
15178,우수AMS(주),066590,2016,3.86,6.17,0.0,-1.82,6.66,0.45,-14.75,63.57,4.98,12.49,119.97,227.38,,,,,9.3,1.88,2.17,3.11,3.06,3.55,10.45,12.1,3.39,3.93,44.77,51.83,90.7,98.12,0.91,-0.31,0.53,0.22,0.01,21.91,4.41,97.28,5.1,0.0,0.0,0.54,3.07,13.34,79.85,1.23,3.45,2.99,357.7,,,86.98,,,,12431.3,271.0,648.75,,233.51,43.57,20.47,77.22,34.65,56.43,35.7,64.3,457.46,158.05,128.75,77.57,61.69,9.56,199.42,0.0,62.85,604.97,317.3,180.09,157.33,74.74,22.76,0.0,-12.6,26.19,73.34,3.33,27.92,3.58,27.17,34.17,58.0,-1.1,-2.7,-0.71,-0.44,3.53,1.63,1.81,5.56,23.83,2.31,5.56,65.66,3.68,4.74,16.51,22.11,52.89,32.17,766.37,10.07,36.26,2.93,3.39,1.49,0.05,0.0,27661.36,,,,,,,,,18.3,38.51,101.1,11.44,44.31,55.69,19.01,27661.36,6735.53,12258.07,1287.65,0.0,0.0,7380.11,,18.3,101.1,11.44,,,,
15179,우수AMS(주),066590,2017,3.96,1.49,0.0,-1.85,2.85,5.4,19.33,9.68,-5.7,-39.06,-5.58,-24.0,,,,,9.26,1.21,2.18,1.83,1.8,3.22,4.89,8.78,1.94,3.49,22.93,41.14,90.74,98.79,0.73,-0.21,0.49,0.28,0.01,-11.8,3.95,98.1,5.85,0.0,0.0,0.49,3.7,13.44,83.38,1.15,2.89,2.93,379.62,,,88.25,,,,9665.77,210.0,397.72,,117.34,44.18,23.18,79.14,33.94,55.82,37.67,62.33,479.39,148.2,123.73,80.49,61.84,11.87,172.66,0.0,59.72,463.29,289.14,165.48,145.71,76.68,19.78,0.0,-10.71,25.92,68.81,2.35,29.83,3.8,29.66,37.93,63.38,11.23,27.01,7.0,4.82,2.47,1.48,1.6,4.03,18.89,2.34,5.11,71.46,3.37,4.31,15.42,23.66,43.69,32.09,1635.64,8.34,43.75,2.64,3.08,1.49,0.05,0.0,27411.63,,,,,,,,,17.44,37.91,102.88,12.02,48.85,51.15,18.12,27411.63,4442.2,13389.81,1120.7,0.0,0.0,8458.91,,17.44,102.88,12.02,,,,
15180,우수AMS(주),066590,2018,4.91,6.71,0.0,-1.89,5.97,3.58,-7.44,0.63,6.99,65.49,-70.48,-77.87,,,,,9.64,1.88,0.6,2.93,2.85,0.91,7.72,2.47,3.12,1.0,37.11,11.87,90.36,98.12,-1.12,-0.63,0.52,-0.11,0.0,21.11,1.69,98.64,5.87,0.0,0.0,0.52,3.78,14.16,91.86,1.24,2.73,3.03,382.64,,,88.8,,,,9881.06,59.0,332.81,,185.53,43.61,20.71,77.35,34.58,56.39,36.13,63.87,482.41,156.07,135.51,74.7,59.22,15.77,208.8,0.0,74.71,521.83,279.48,176.78,161.61,85.29,15.17,0.0,-14.78,30.93,85.6,3.29,28.66,3.83,28.96,37.02,61.19,8.36,17.26,5.34,3.61,3.64,1.52,1.66,4.11,19.76,2.4,5.54,65.93,3.45,4.42,15.75,23.17,40.82,31.42,1648.74,8.29,44.04,2.7,3.16,1.51,0.05,0.78,26655.44,,,,,,,,,16.17,35.89,93.66,10.92,53.71,46.29,5.5,26655.44,1858.02,14315.7,1259.44,0.0,0.0,9222.28,,16.17,93.66,10.92,,,,
15181,우수AMS(주),066590,2019,9.71,8.52,0.0,-1.92,21.05,-4.95,18.42,1.26,3.63,-36.94,-80.76,-50.47,,,,,9.66,1.14,0.11,1.79,1.67,0.16,4.82,0.47,1.91,0.19,23.4,2.28,90.34,98.86,-0.91,-0.41,0.61,0.2,0.0,51.55,1.06,99.6,6.52,0.0,0.0,0.6,4.0,14.48,92.83,1.37,2.42,2.85,388.7,,,88.47,,,,10239.54,11.0,363.93,,117.0,37.79,25.8,60.74,28.04,62.21,33.34,66.66,488.47,186.58,152.83,63.73,47.28,6.74,163.08,0.0,75.34,379.8,216.47,199.9,177.82,83.34,22.08,0.0,-21.51,40.22,120.63,1.64,26.53,3.89,27.73,40.63,60.79,7.14,11.82,4.76,3.4,1.86,1.46,1.67,4.22,20.48,2.24,6.34,57.6,3.61,4.69,15.55,23.48,37.37,30.72,2816.77,8.45,43.2,2.46,3.05,1.47,0.06,0.11,28975.86,,,,,,,,,16.02,34.37,80.72,11.46,57.65,42.35,0.97,28975.86,582.11,16705.75,1550.72,0.0,0.0,10257.11,,16.02,80.72,11.46,,,,
15182,우원개발(주),046940,2011,10.91,-3.98,0.0,-2.3,-2.57,27.78,29.51,8.29,-10.2,0.0,0.0,0.0,,,,,7.0,2.8,2.56,4.13,3.26,2.98,7.62,7.18,4.47,4.09,49.36,44.84,93.0,99.53,-0.68,-0.48,0.48,0.0,0.0,24.33,3.54,97.95,10.47,0.0,1.25,0.48,0.52,18.36,137.8,0.98,6.42,7.06,571.32,,,88.15,,,,8808.08,224.0,9.9,,246.82,51.16,14.36,104.75,43.81,48.84,41.11,58.89,648.96,118.81,113.74,89.66,76.79,0.45,312.05,0.0,94.98,0.0,328.55,143.27,138.81,0.0,4.46,0.0,-5.9,21.25,51.7,2.27,36.23,5.77,41.24,44.76,66.84,-2.56,-7.09,-1.51,-1.36,5.78,1.16,1.6,2.72,17.62,2.03,4.86,75.15,2.42,2.83,16.99,21.49,0.0,38.23,0.0,5.38,67.85,2.23,21.18,1.13,0.06,0.07,46197.36,,,,,,,,,39.58,773.86,4549.5,35.8,29.61,70.39,7.15,46197.36,2735.8,13677.0,625.37,26883.2,1631.22,676.56,,39.58,4549.5,35.8,,,,
15183,우원개발(주),046940,2012,4.82,31.76,0.0,-22.7,-3.4,12.67,-21.85,0.55,34.44,-52.48,0.0,-124.36,,,,,5.15,0.99,-0.53,1.93,1.44,-0.77,3.58,-1.71,1.88,-1.01,23.46,-11.15,94.85,99.01,-1.38,-0.51,0.51,0.0,0.0,146.23,-0.03,100.39,8.84,0.0,1.52,0.51,0.53,20.09,100.02,1.24,5.52,5.72,552.56,,,86.15,,,,11841.24,-56.0,-517.42,,117.29,54.99,9.96,122.17,49.51,45.01,39.35,60.65,652.56,114.39,108.67,93.87,84.52,0.16,558.16,0.0,109.26,0.0,510.84,154.14,148.87,95.88,5.26,0.0,-3.59,21.8,55.4,1.17,33.36,5.57,36.6,32.3,55.89,-5.01,-13.94,-3.04,-2.14,1.94,1.45,1.89,3.61,23.68,2.43,5.56,65.63,2.73,3.11,22.72,16.07,0.0,75.65,0.0,5.41,67.48,3.1,25.08,1.31,0.04,0.06,52687.32,,,,,,,,,43.06,669.82,2129.08,30.37,29.46,70.54,-1.75,52687.32,-676.07,15523.16,887.43,33350.19,2671.14,931.46,,43.06,2129.08,30.37,,,,
15184,우원개발(주),046940,2013,-5.77,2.05,0.0,-32.0,-14.38,1.27,-23.65,-11.78,10.98,-98.64,0.0,0.0,,,,,3.41,0.01,-2.87,0.39,0.02,-4.65,0.05,-12.28,0.02,-5.76,0.32,-75.41,96.59,99.99,-2.64,-0.51,0.51,0.0,0.0,0.0,-3.82,102.6,8.13,0.0,2.15,0.49,0.57,19.87,111.39,1.34,6.08,5.69,475.66,,,84.27,,,,13141.02,-377.0,255.97,,1.6,59.1,7.51,144.5,54.66,40.9,36.58,63.42,575.66,111.81,107.29,95.51,88.34,2.12,746.86,0.0,133.64,0.0,558.84,173.38,169.16,0.0,4.22,0.0,-2.78,20.36,55.65,0.02,30.22,4.76,35.17,26.55,49.33,-2.62,-8.16,-1.66,-0.99,0.02,1.62,2.01,4.26,26.28,2.61,6.13,59.54,2.84,3.12,32.59,11.2,0.0,114.43,0.0,5.09,71.66,3.77,24.23,1.38,0.03,0.04,60313.48,,,,,,,,,52.32,751.37,2770.94,31.33,26.96,73.04,-9.17,60313.48,-5062.34,16258.84,989.28,42686.76,4294.05,1146.89,,52.32,2770.94,31.33,,,,
15185,우원개발(주),046940,2014,0.66,1.6,0.0,-2.33,-1.56,2.19,26.22,4.96,9.14,19922.33,0.0,0.0,,,,,5.22,2.23,1.18,4.48,4.05,2.15,10.84,5.75,4.93,2.61,63.95,33.9,94.78,97.77,-0.59,-0.2,0.2,0.0,0.0,70.48,2.51,98.36,7.6,0.0,2.39,0.2,0.59,20.63,125.8,0.58,5.21,4.48,504.2,,,85.01,,,,14341.48,169.0,656.59,,319.77,60.0,9.27,150.0,54.44,40.0,38.14,61.86,604.2,104.87,99.27,100.5,91.18,6.19,530.55,1878.51,125.08,0.0,424.15,162.18,156.53,0.0,5.65,727.35,0.3,15.27,40.03,5.08,31.83,5.04,32.78,22.27,45.29,9.31,37.73,5.76,3.18,11.07,1.82,2.21,4.86,28.68,2.9,7.51,48.61,3.05,3.33,36.32,10.05,0.0,124.88,0.0,5.8,62.93,4.49,25.97,1.51,0.03,0.04,70683.76,,,,,,,,,60.91,866.7,3370.95,33.64,22.28,77.72,3.51,70683.76,3449.91,15751.13,423.27,44871.53,4961.79,1226.14,,60.91,3370.95,33.64,,,,
15186,우원개발(주),046940,2015,5.45,8.71,0.0,-25.65,3.4,6.82,5.78,19.5,20.62,224.64,254.94,312.74,,,,,8.58,6.0,3.48,13.09,12.76,7.39,31.31,18.14,15.47,8.97,207.62,120.31,91.42,94.0,-0.4,-0.01,0.01,0.0,0.0,56.33,7.42,94.43,8.7,0.0,2.49,0.01,1.4,45.5,100.0,0.05,68.04,4.72,622.01,,,86.94,,,,17298.18,602.0,1667.95,,1038.09,60.78,9.18,154.96,55.2,39.22,43.22,56.78,722.01,90.74,85.04,112.8,102.44,16.16,494.92,80.91,133.23,0.0,371.48,131.36,124.65,0.0,6.7,41.99,6.9,0.52,1.2,35.12,37.24,6.22,28.41,18.63,40.02,24.51,2675.07,13.92,6.72,442.16,2.13,2.58,5.22,34.6,3.59,9.61,37.99,3.52,3.88,38.15,9.57,0.0,181.14,0.0,7.45,49.0,5.37,29.78,1.82,0.03,0.05,90758.43,,,,,,,,,74.17,1023.74,4482.58,35.81,23.06,76.94,9.71,90758.43,14182.82,20926.25,34.4,46254.16,5998.32,3362.49,,74.17,4482.58,35.81,,,,
15187,우원개발(주),046940,2016,-4.19,-12.17,0.0,-77.16,-2.85,-5.05,14.57,12.02,-18.27,-73.59,-24.12,-26.34,,,,,5.37,1.94,3.23,3.81,3.35,5.58,7.17,11.93,4.06,6.76,54.84,91.29,94.63,98.06,0.7,0.2,-0.2,0.32,0.0,38.23,5.24,97.39,9.49,0.0,2.64,-0.2,0.76,21.25,171.54,-0.63,3.06,5.38,708.79,,,88.68,,,,14138.22,456.0,-340.03,,274.2,60.23,11.08,151.44,53.56,39.77,50.53,49.47,808.79,78.7,74.73,128.74,114.48,19.83,319.07,49.63,107.91,0.0,295.69,97.88,92.57,95.64,5.31,19.95,13.45,3.91,7.74,28.6,44.29,7.09,35.0,22.84,46.62,16.77,212.18,8.3,4.7,0.0,1.73,2.09,3.69,28.28,3.25,8.54,42.73,2.86,3.18,28.27,12.91,0.0,112.09,0.0,7.05,51.77,4.38,24.88,1.56,0.04,0.05,76097.34,,,,,,,,,64.91,977.31,4842.7,36.74,25.36,74.64,8.79,76097.34,5459.4,19296.61,-404.01,44829.23,5367.01,1549.09,,64.91,4842.7,36.74,,,,
