,회사명,거래소코드,회계년도,회생여부,이자보상배율(이자비용),부가가치(백만원),금융비용(백만원),매출액총이익률,매출액순이익률,총자본사업이익률,총자본순이익률,자기자본순이익률,경영자본순이익률,자본금순이익률,매출원가대매출액비율,영업비용대영업수익비율,금융손익비율,금융비용부담률,기업순이익률,인건비대총비용비율,금융비용대총비용비율,이자부담률,지급이자율,차입금평균이자율,유보율,유동자산구성비율,재고자산대유동자산비율,유동자산대비유동자산비율,자기자본구성비율,타인자본구성비율,자기자본배율,유동비율,현금비율,매출채권비율,매입채무대재고자산비율,순운전자본비율,차입금의존도,차입금비율,총자본회전률,자기자본회전률,자본금회전률,타인자본회전률,매입채무회전률,당좌자산회전률,재고자산회전률,매출채권회전률,비유동자산회전률,유형자산회전율,순운전자본회전률,사내유보대자기자본비율,자기자본배당률,배당성향,이익잉여금(결손금)(요약)(백만원),비유동금융부채(요약)(백만원),비유동자산증가율,유동금융부채(요약)(백만원),외국인_주식분포비율,장기금융부채(백만원),자산대비자본비율,차입,총자본증가율,유형자산증가율,비유동자산(백만원),자기자본증가율,매출액증가율,순이익증가율,직원증감률,자산대비_장기금융부채비율,자산대비_장기금융부채비율_증가율,투자축소_여부,직원증감률_여부,종업원수증가율,투자활동현금흐름증감률,매출원가축소_여부,자산매각_여부,배당금축소_여부,자본증가율_여부,차입_여부,사내유보금보유_여부,운용적범주전략(OPS)변수,재무적범주전략(FIN)변수,배당금지급_여부,LEV지수,순자산가치(백만원),KZ지수,산업매출성장률,WW지수,CL지수,NCAV지수,기업생명주기,순매수거래량_기관,순매수거래대금 비중_기관,순매수거래량_외국인,순매수거래대금 비중_외국인
10,(주)대동,000490,2012.0,1,0.1,95027.23,6128.31,21.91,-0.24,0.24,-0.24,-0.64,-0.26,-6.16,78.09,99.88,-0.18,1.09,0.85,11.59,1.07,1.86,3.93,3.98,873.75,45.0,67.38,81.81,41.56,58.44,949.04,100.15,1.96,40.99,38.93,0.07,31.26,75.22,1.0,2.42,23.75,1.71,7.36,5.84,3.46,7.03,1.86,2.23,1.12,76.84,0.49,42.17,197898.0,0.0,-3.257652421905484,0.0,1.77,32410.0,41.55566818231828,5.845569469570033,-2.4428139076576576,-0.32162090614912303,304958.0,-1.9261466425454934,-8.986798514610795,-121.68866274447447,0.8750000000000001,0.058455694695700326,0,0,0,0.8750000000000001,-10.423246999368288,0.0,0,0,0,1,0,0,1,1,0.06270908821154611,230401.0,-106659589351.3609,5.164150771386816,-2481090904.086469,83463955087.1134,-0.5551457459702775,1,-9280.0,-8.453551777477625e-05,105420.0,0.0006677557368064
11,삼일제약(주),000520,2012.0,0,-0.84,22259.93,1457.24,41.3,-3.17,-1.0,-2.5,-4.48,-2.79,-52.72,58.7,101.72,-1.74,1.59,-1.24,20.41,1.47,2.84,6.23,5.73,1077.3,55.4,28.51,124.23,56.65,43.35,1143.16,166.66,36.3,140.52,39.35,22.16,27.03,47.71,0.79,1.41,16.63,1.78,13.12,2.39,4.43,3.58,1.6,2.49,0.89,1.6,1.22,0.0,59257.0,0.0,-41.05571498315095,0.0,2.98,7014.0,56.645284514757286,6.319146635914807,-8.421408711005503,-2.939122024609102,49502.0,-5.60026424839349,-3.209280663872306,-57.22082903083051,2.459016393442623,0.06319146635914807,1,0,0,2.459016393442623,17.34483405212826,0.0,1,0,0,1,0,0,1,1,0.0962404361066619,62874.0,-436795952308.27246,5.164150771386816,-2842215305.7293763,218728055693.19806,0.5433011681056373,3,0.0,0.0,-3240.0,-6.918611861186119e-05
12,(주)천일고속,000650,2018.0,1,-24.34,28425.61,-1733.79,10.3,-0.37,-1.91,-0.28,-0.38,-0.52,-2.9,89.7,105.68,0.13,-3.12,-2.62,46.79,-2.94,-8.84,0.13,0.26,767.01,15.93,2.6,18.95,76.96,23.04,865.98,129.48,12.87,3024.89,412.36,3.63,1.96,2.55,0.75,1.02,7.77,2.83,39.42,2.69,182.22,5.7,1.05,3.42,1.65,28.6,9.22,0.0,32681.0,0.0,29.73917048922327,0.0,0.11,0.0,76.96153415662425,0.0,18.52392323339524,6.436241184319207,67598.0,31.27983198625342,2.2101147594395973,-100.76372491145219,3.2098765432098766,0.0,0,1,0,3.2098765432098766,-34.515187547292186,0.0,0,1,1,0,0,1,1,1,0.0,61884.0,-586062326321.2336,11.963994964899019,3538209636.4383836,69840921660.76355,-0.05035245484696044,4,861.0,9.64319932864192e-05,-316.0,-2.3376820034072423e-05
13,에스케이하이닉스(주),000660,2012.0,1,-0.72,527761.46,93973.48,15.86,-1.56,-0.82,-0.88,-1.8,-0.94,-4.91,84.14,102.24,0.07,2.34,0.44,13.94,2.13,2.6,4.91,4.8,179.21,28.49,28.41,39.85,52.23,47.77,279.21,119.64,14.82,113.93,39.27,4.68,34.7,66.45,0.57,1.15,3.14,1.11,15.99,2.69,7.55,6.23,0.79,0.9,1.04,31.39,0.0,0.0,1097684.0,1615.0,2.535514238089909,17020.0,24.87,1507738.0,52.22586912659241,20.647465295480554,3.774663619775235,21.629464011929148,4874403.0,-22.153893683750354,-2.791619316517187,183.7094209501349,-1.4131551901336075,0.20647465295480555,0,0,0,-1.4131551901336075,8.302846475498788,1.0,0,0,1,1,0,1,1,0,0.09361261230206433,2279174.0,-151823056683.65808,5.164150771386816,260851285.99438325,196432666898.1452,-1.1867375655762669,1,15373532.0,0.0019708993432055,27572601.0,0.008234639530739
14,(주)영풍,000670,2014.0,0,-2.84,518313.77,4131.19,3.54,3.6,-0.59,2.57,5.36,5.18,126.54,96.46,101.05,-0.19,0.15,2.67,5.36,0.14,0.39,3.5,3.42,4072.27,22.27,33.05,28.65,74.76,25.24,3993.1,177.62,24.67,97.41,68.65,9.73,7.56,10.12,0.71,0.98,81.89,2.66,11.88,4.95,8.48,9.86,0.93,2.3,1.95,2.04,0.81,38.57,1097684.0,35585.0,13.372040778731797,118.0,2.03,68875.0,74.76187676764928,1.768130623200903,-1.1176614832869893,-8.060417064092034,3027945.0,-22.153893683750354,-14.579291090367038,-81.56705524784547,5.043478260869565,0.01768130623200903,0,0,0,5.043478260869565,-4.282493933085673,0.0,0,1,0,0,0,0,1,1,0.01597061932675085,2279174.0,-380862642190.21967,-2.3968510558758984,-3505319643.1086407,66380645801.05809,-0.05290827767024445,2,9741.0,0.0008761417876591,-654.0,3.282256997372861e-05
15,(주)엘에스네트웍스,000680,2012.0,0,0.46,111004.11,19169.39,43.38,3.01,0.78,1.44,2.47,3.96,5.0,56.62,98.55,0.64,2.93,2.83,6.84,2.85,3.33,5.7,6.22,105.24,19.64,65.2,24.45,57.07,42.93,203.3,78.8,3.0,40.0,14.34,-5.29,25.58,44.82,0.48,0.82,1.66,1.14,29.0,8.46,3.96,11.65,0.58,2.92,1.42,43.89,0.12,5.26,416589.0,1662.0,0.12353929428178141,32425.0,0.08,144896.0,57.06769214770517,10.320529303206149,4.602417250664215,8.479289199188559,1128159.0,1.1133476782119802,44.229553618821704,-11.129856357852116,2.831858407079646,0.10320529303206148,0,1,0,2.831858407079646,-74.91457621468456,0.0,0,0,0,1,0,1,1,1,0.048684670165108,801208.0,-61047158318.30798,8.167756805621416,1917084856.161235,-42478335610.38705,-0.9898809769470013,0,-65431.0,-0.0001629229929443,17330.0,2.6040618993057265e-05
16,(주)유수홀딩스,000700,2012.0,0,-19.16,-36181.69,9511.52,-14.99,-175.52,-27.76,-29.12,-41.58,-59.35,-98.48,114.99,214.0,-17.68,23.36,-27.84,0.0,3.68,4.29,5.54,5.54,112.88,8.55,0.02,16.55,64.53,35.47,181.44,47.03,31.41,6563.25,2841.53,-9.64,31.67,49.08,0.05,0.08,0.55,0.18,51.69,0.99,333.45,6.38,0.06,0.97,0.3,-61.03,0.0,0.0,8819.0,39486.0,167.36610852145503,1028.0,14.29,1507738.0,11.759156028220366,20.647465295480554,94.39844988550291,254.01618717268585,4874403.0,102.28829877748421,79.36796180154674,191.92559690233276,-11.11111111111111,0.20647465295480555,0,0,0,-11.11111111111111,295.743535666425,0.0,0,0,0,1,0,0,1,0,0.1159472057366963,2279174.0,58328968395.14331,10.034438416094343,260851835.91673762,262923016382.6541,-4.8601605398485495,1,-549468.0,-0.001460694633078,-207702.0,-0.0007380634104486
17,이화산업(주),000760,2018.0,0,0.17,8506.92,2713.27,18.2,-2.39,0.21,-0.58,-1.0,-3.03,-7.68,81.8,99.31,-3.93,3.93,0.37,8.72,3.79,2.7,3.18,3.35,659.45,15.89,25.25,18.89,63.6,36.4,759.45,89.8,21.5,176.24,21.1,-1.81,31.09,48.89,0.24,0.38,4.94,0.69,27.56,2.04,6.02,3.38,0.29,8.45,0.72,53.65,0.0,0.0,52529.0,0.0,-11.266396059807542,28.0,0.02,53114.0,63.59540789702557,18.47764828665855,2.3572980094719225,-4.368118717089517,241776.0,-1.0747276653083753,5.226608187134503,-44.23465947403911,0.0,0.1847764828665855,0,0,0,0.0,23.32779707081383,1.0,0,0,0,1,0,1,1,0,0.2719507942043689,182804.0,-49639497418.20277,6.84355402561683,3091445469.105126,204486814132.47266,-1.1114210327930645,1,792.0,3.77016596024118e-05,-428.0,-1.592095721537346e-05
18,경남기업(주),000800,2012.0,0,0.28,383380.38,87534.15,6.48,5.28,1.8,2.74,12.51,4.36,93.35,93.52,97.79,-4.45,6.72,6.23,5.05,5.91,4.19,7.46,8.19,453.04,39.85,7.28,66.26,16.54,83.46,546.71,116.02,5.01,110.0,521.26,5.5,54.32,328.49,0.52,3.11,16.5,0.62,2.99,1.36,15.45,14.91,0.89,2.3,0.62,6.26,0.0,0.0,239052.0,4066.0,-17.77970978073837,0.0,9.06,1123232.0,16.537163576598697,35.95842956120092,4.745550026985604,-1.8793967919888726,1544347.0,2.734993104449445,-7.770703431254616,-76.63363074115381,-7.605633802816901,0.3595842956120092,0,1,0,-7.605633802816901,-91.01689020281286,0.0,1,1,0,1,1,1,1,0,0.27419930990618363,424614.0,-66542493946.52513,5.213873330720277,8012788811.104313,175194172815.83646,-4.8601605398485495,0,-263.0,4.5374320471996674e-05,60828.0,0.0010580625951698
19,보해양조(주),000890,2016.0,0,-3.86,28774.95,1215.81,37.96,-6.28,-2.6,-3.32,-7.13,-3.64,-15.24,62.04,105.22,-1.31,1.05,-2.76,19.74,0.96,1.04,2.37,2.86,107.45,34.75,69.68,53.25,45.41,54.59,207.45,83.46,1.01,30.36,11.09,-6.89,30.1,66.27,0.53,1.14,2.44,0.99,12.33,3.78,2.17,6.86,0.86,0.99,0.66,5.91,0.0,0.0,-11946.0,0.0,31.716042894156914,0.0,1.32,20054.0,43.0062538320049,9.8364193746168,-6.677560959979494,12.186164894100536,142850.0,-15.254876186425934,-6.679807094215249,-182.09715773978033,2.307692307692308,0.09836419374616799,0,1,0,2.307692307692308,-18.413978494623656,0.0,0,0,0,1,0,1,1,0,0.08246388720810738,87679.0,-10290423603.006565,0.06138113708600749,6536755364.041423,299154314747.6315,-0.434454140086299,0,-476970.0,-0.0010418313532517,-1839474.0,-0.0038820211002783
20,(주)유니온,000910,2017.0,0,0.18,57981.62,2007.11,14.18,1.03,0.29,0.51,3.39,0.69,64.64,85.82,99.74,-1.11,1.11,1.07,19.82,1.02,1.3,3.69,3.69,1922.62,26.05,32.07,35.23,57.62,42.38,1907.35,88.87,2.81,191.24,65.67,-3.26,19.46,33.76,0.5,0.87,23.21,1.18,9.09,2.82,5.97,3.12,0.67,1.06,0.9,15.55,1.83,30.37,96372.0,0.0,118.64617838801306,0.0,2.37,2925.0,57.62124965593174,0.8051197357555739,94.39844988550291,254.01618717268585,268644.0,67.46638080686064,79.36796180154674,921.311475409836,-0.8849557522123894,0.00805119735755574,1,0,0,-0.8849557522123894,582.984441301273,1.0,0,0,0,0,0,1,0,1,0.013604434106259208,209339.0,-328259790036.23944,7.191380572470883,-3064087957.6257944,8507137848.579549,-0.9715532502801714,1,-14679.0,-3.630076479226208e-05,169687.0,0.0017309074451961
21,전방(주),000950,2012.0,0,-4.14,17039.08,9001.61,-4.37,-11.9,-7.19,-6.62,-16.75,-7.73,-421.33,104.37,113.04,-3.05,3.05,-4.92,8.98,2.6,2.89,3.43,3.87,2444.79,20.29,61.66,25.45,37.19,62.81,2305.17,42.63,0.95,54.09,20.89,-27.31,49.86,134.07,0.56,1.35,35.14,0.95,19.63,6.14,4.11,7.18,0.72,0.87,0.82,0.02,0.0,0.0,84146.0,893.0,117.80181233557438,0.0,0.0,45727.0,37.19237991242211,8.434443858296474,4.344127411826974,11.75437558577269,432158.0,-14.76104922745239,-3.7038970360341255,-7.389149575578637,-1.834862385321101,0.08434443858296474,0,0,0,-1.834862385321101,17.776168214042713,0.0,0,0,0,1,0,0,1,0,0.10245090736108606,201637.0,17084289340.431587,5.164150771386816,4752120277.379769,459755885013.44275,-4.8601605398485495,0,0.0,0.0,0.0,0.0
22,(주)DB하이텍,000990,2012.0,0,-0.31,245655.23,46112.01,16.38,-5.31,-0.98,-2.66,-10.47,-2.97,-14.34,83.62,102.64,-6.04,7.81,1.25,20.56,6.9,5.25,7.36,7.23,66.82,26.7,25.64,36.43,25.13,74.87,130.71,55.66,7.19,86.17,22.38,-21.27,58.88,234.33,0.5,1.97,2.7,0.67,28.86,2.73,7.56,8.08,0.67,0.82,0.61,-210.36,0.0,0.0,-86465.0,0.0,92.80391328253155,11544.0,7.45,231967.0,25.12560947696188,20.03593160901918,-3.443493316342019,-9.686757974020361,848611.0,-5.573228765638086,6.984585741811175,-66.95118219896393,-10.24542267238021,0.20035931609019178,1,0,0,-10.24542267238021,111.03306493061504,1.0,0,0,0,1,0,1,1,0,0.18717004253622324,290893.0,-125105291405.16844,5.164150771386816,-1910291900.9793732,315106057804.9735,-1.9858330919739178,2,-157064.0,-0.000427621138034,430354.0,0.0017667252015004
23,신라섬유(주),001000,2015.0,1,-9.55,-1416.95,242.52,-5.3,-79.14,-7.17,-7.73,-18.72,-15.61,-112.57,105.3,174.22,-7.02,7.02,-7.04,6.34,3.85,1.17,1.45,1.51,450.91,5.33,67.2,16.55,39.69,60.31,550.91,39.35,1.13,8.17,0.0,-48.99,54.82,138.13,0.1,0.24,1.42,0.17,111.17,2.53,1.54,3.33,0.11,0.42,0.23,-27.43,0.0,0.0,-3668.0,0.0,15.261216436475939,0.0,4.66,500.0,39.6872496365093,1.4836355004302544,-9.17886113132293,-0.3045022837671283,26872.0,-15.497851908011121,-17.749100909667863,-671.7573221757323,-11.11111111111111,0.014836355004302543,0,1,0,-11.11111111111111,-108.39743589743588,0.0,0,0,0,0,0,1,0,0,0.0060445402002772325,13375.0,-6641154123.4043045,-11.916158662000132,2382629592.838601,2376056877402.8955,-0.21632138069848286,0,-5.0,-1.3725660986676162e-07,-53487.0,-0.0031462319277356
24,페이퍼코리아(주),001020,2013.0,0,0.18,59878.27,16436.14,14.75,-3.73,0.93,-2.28,-9.17,-2.36,-20.22,85.25,98.86,-5.77,6.06,1.42,8.68,5.68,5.04,6.47,6.83,109.18,28.57,32.75,40.0,24.89,75.11,206.67,44.2,1.63,151.32,73.58,-36.07,59.56,239.26,0.61,2.3,5.2,0.83,8.28,3.15,6.3,4.16,0.86,0.93,0.65,5.68,0.0,0.0,2486.0,4811.0,114.48110052125074,52.0,1.61,27122.0,24.893734821229653,5.982613759438134,4.264440381320362,5.963949235788628,323830.0,-8.222598116552543,4.072054581110333,-415.3774173424829,-7.109004739336493,0.059826137594381344,0,1,0,-7.109004739336493,-828.7584291947641,0.0,0,0,0,1,0,1,1,0,0.06490155626909498,112854.0,-10325816572.951065,8.405309314463894,2338557440.974538,180906931818.7473,-2.8171093539918504,0,-1360918.0,-0.0023713045567204,554100.0,0.0006955852345309
25,제이더블유중외제약(주),001060,2012.0,1,0.39,86743.36,24219.37,32.48,-5.14,1.6,-3.38,-12.46,-3.99,-70.43,67.52,97.61,-6.37,6.1,0.63,14.11,5.78,5.51,6.81,6.81,465.75,55.03,21.13,122.36,27.13,72.87,565.23,111.43,0.8,342.08,46.09,5.64,59.39,218.86,0.66,2.43,13.71,0.9,12.28,1.52,5.66,1.65,1.46,2.61,0.63,1.1,0.9,0.0,62108.0,0.0,-37.2434743578472,24.0,3.24,124757.0,27.134934385595503,20.684412537615334,-9.585934173996991,-35.3257491250628,271245.0,-3.8695807954138304,-7.8704058170748965,108.01713586291311,-8.15018315018315,0.20684412537615332,0,0,0,-8.15018315018315,-2.0980841316118286,0.0,1,0,1,1,0,0,1,1,0.09622110746575382,163662.0,-129862259853.75851,5.164150771386816,-7649929022.115056,280217779711.9276,-0.6678743511258277,2,2729.0,6.114691226842069e-05,36916.0,0.0009595880327911
26,대한방직(주),001070,2012.0,0,-1.36,25651.46,7263.08,2.59,-6.12,-3.88,-6.56,-21.29,-7.61,-314.41,97.41,103.71,-2.64,2.64,-3.73,9.0,2.4,4.07,5.34,5.01,1224.63,42.37,56.45,73.52,29.15,70.85,1324.62,70.08,3.38,54.23,14.78,-18.09,58.26,199.87,1.07,3.51,51.9,1.54,33.59,5.47,4.08,8.23,1.98,2.7,0.98,-11.48,0.0,0.0,62626.0,1778.0,-17.58454220883201,0.0,0.0,17864.0,29.14805645064301,7.408421148670224,-11.45079375571493,-3.730990655647595,138964.0,-18.83480570471736,-5.685562538787798,15.092921563268652,-0.641025641025641,0.07408421148670224,1,0,0,-0.641025641025641,114.08582089552239,0.0,1,0,0,1,0,0,1,0,0.008452725042107671,70285.0,-15517582339.264954,5.164150771386816,-2672198929.4302993,237188325587.85703,-3.1916999721163677,2,43.0,8.909651669085631e-06,0.0,0.0
27,(주)국보,001140,2012.0,0,0.64,15684.53,1667.96,7.82,-0.71,1.86,-0.89,-2.62,-0.98,-17.39,92.18,98.88,-1.36,1.36,0.8,8.6,1.35,2.58,6.63,7.17,562.28,39.73,1.9,65.92,34.31,65.69,656.03,73.5,2.28,3770.35,2752.24,-14.33,32.78,95.54,1.24,3.58,23.82,1.9,5.15,3.1,172.5,4.18,2.09,3.19,1.3,44.5,0.16,0.0,18929.0,0.0,-2.6723940059678,129.0,0.05,3584.0,34.30935580486319,3.638763389004518,-0.37827832788841803,2.2336633663366334,59364.0,-1.9554936606028954,-6.348173550935424,1142.138364779874,-8.333333333333332,0.03638763389004518,0,1,0,-8.333333333333332,-232.43243243243242,1.0,0,0,0,0,0,1,0,1,0.036681709661123885,33794.0,-37513557904.84316,5.6802151150521105,3940338753.087499,72633718296.47371,-2.0318687932447554,0,-2324.0,-0.0004526692834032,-560.0,-0.0001036655167311
28,금호전기(주),001210,2012.0,0,-1.19,-361.13,10859.49,11.02,-17.67,-2.47,-12.68,-26.64,-14.91,-162.68,88.98,103.75,-2.86,2.86,-10.63,7.01,2.35,3.8,5.1,5.3,535.75,44.93,45.28,81.6,42.46,57.54,548.06,168.8,35.8,54.84,20.16,18.32,46.17,108.74,0.72,1.56,10.98,1.33,17.69,2.97,3.68,6.11,1.27,1.64,1.02,64.52,0.26,0.0,104651.0,339.0,-5.961201896319343,0.0,4.11,148530.0,42.4622030237581,29.163557824464952,-7.289421564629812,-15.357134322651564,280482.0,-19.938693459895305,20.456210572388223,-2212.037037037037,-27.472527472527474,0.29163557824464953,0,1,1,-27.472527472527474,-59.65250965250966,0.0,0,1,0,1,1,1,1,1,0.23080532626498246,216260.0,-129380147014.32643,5.164150771386816,2246039741.48525,788035191091.5109,-0.43291072232298955,1,-34811.0,-0.0011783463037289,32538.0,0.000969532018869
29,동국제강(주),001230,2012.0,0,-0.31,527761.46,93973.48,3.77,-2.99,-0.31,-2.41,-8.43,-2.68,-53.01,96.23,100.85,-0.95,2.27,-0.58,3.88,2.15,2.65,4.26,4.1,498.33,43.28,29.25,76.29,30.41,69.59,593.23,113.52,17.72,109.18,84.55,5.15,54.21,178.24,0.81,2.63,18.69,1.17,7.38,2.66,5.31,5.9,1.48,1.75,0.93,1.28,1.16,0.0,1097684.0,1008.0,2.535514238089909,7021.0,23.84,1507738.0,30.412718991626786,20.647465295480554,3.774663619775235,21.629464011929148,4874403.0,-22.153893683750354,-2.791619316517187,-2212.037037037037,-2.9380902413431267,0.20647465295480555,0,0,0,-2.9380902413431267,8.302846475498788,0.0,0,1,0,1,0,0,1,1,0.11330204863655166,2279174.0,-116546284054.96243,5.164150771386816,-212865604.00561675,241134182018.4231,-3.0640509373035703,2,-387460.0,-0.0007040319789819,-3642264.0,-0.0078618934824596
30,남광토건(주),001260,2012.0,0,-5.24,-36181.69,27433.28,-1.36,-76.28,-22.41,-45.45,0.0,-51.94,-132.03,101.36,137.86,-6.96,6.97,-41.3,6.45,4.13,4.1,0.0,13.28,-32.7,83.68,3.24,512.64,10.74,89.26,61.16,131.68,6.75,146.99,565.2,20.13,0.0,0.0,0.6,0.0,1.73,0.59,2.39,0.79,25.24,5.32,2.73,12.19,0.41,-357.46,0.0,0.0,-86465.0,39486.0,-82.37473903966597,45317.0,0.12,0.0,10.743052551346228,0.0,-35.0469202210074,-7.891447955722193,71313.0,102.28829877748421,-41.52109360370241,191.92559690233276,-31.956912028725316,0.0,0,0,1,-31.956912028725316,120.29598308668076,0.0,1,0,0,0,0,1,1,0,0.0,46935.0,58328968395.14331,5.213873330720277,12398363877.496433,2439404265257.1685,-1.4417297662958888,3,-1281.0,-5.6750819522396346e-05,-53240.0,-0.0001131694152621
31,백광산업(주),001340,2013.0,0,-6.15,16795.89,5908.08,2.96,-10.27,-7.67,-7.98,-21.55,-8.4,-258.73,97.04,109.94,-1.54,1.54,-6.79,4.08,1.36,1.9,2.34,2.6,951.19,26.44,34.72,35.94,32.48,67.52,1046.02,56.65,6.14,132.59,67.51,-20.23,52.9,162.88,0.78,2.1,25.19,1.23,12.52,4.25,9.35,6.02,1.06,1.09,1.17,10.23,0.0,0.0,23053.0,0.0,159.21145797550528,0.0,1.3,80689.0,32.4767670658361,16.053455146659452,3.486990699848257,4.831976866211143,369747.0,-19.538139248305608,-4.923202594155724,-2212.037037037037,-0.8620689655172413,0.1605345514665945,0,1,0,-0.8620689655172413,-46.93221005855533,0.0,0,1,0,1,0,1,1,0,0.18796037419727843,163237.0,-29292240627.656128,8.405309314463894,6330815893.404035,465225587398.26794,-2.3379951937432817,0,-22893.0,-9.565335771172955e-05,-142298.0,-0.000669471715362
32,삼성제약(주),001360,2012.0,0,0.16,11157.21,3247.46,40.47,-6.62,0.65,-3.29,-9.19,-3.35,-71.52,59.53,98.87,-6.87,6.87,0.12,19.6,6.41,5.31,6.96,8.6,602.38,66.77,16.07,200.89,33.7,66.3,699.28,183.8,22.11,410.19,131.21,30.44,46.36,137.59,0.5,1.39,10.8,0.77,3.27,0.9,4.79,1.26,1.43,1.5,0.46,-9.02,0.0,0.0,-3132.0,0.0,-39.573957395739576,0.0,0.53,29232.0,33.696053116931026,28.375623677415597,17.701228220508426,4.48094867807154,34238.0,3.797506204586909,7.275573402300416,79.17620137299771,0.4329004329004329,0.28375623677415596,0,0,0,0.4329004329004329,284.5572354211663,0.0,1,0,0,1,0,0,1,0,0.04276523093007861,34713.0,-103576811811.3278,5.164150771386816,10653089751.579105,328831493462.10425,0.018105986498575515,0,-2466.0,-2.3310298550862907e-05,6630.0,-5.1203835188521936e-05
33,(주)에스지글로벌,001380,2012.0,1,-3.59,4243.59,1727.86,1.69,-9.28,-3.39,-5.67,-8.49,-10.41,-50.91,98.31,105.61,-1.49,1.51,-4.75,8.29,1.37,2.78,5.39,5.4,473.42,40.4,76.51,67.78,64.32,35.68,573.16,233.15,6.33,25.02,28.53,23.07,17.84,27.74,0.61,0.91,5.48,1.84,8.72,6.35,2.89,9.02,0.88,2.58,1.19,41.67,0.0,0.0,64893.0,0.0,-22.627024008933557,0.0,0.0,22171.0,64.32119739360444,11.919636136857271,-1.4944975797824451,-5.240855398937338,110860.0,-8.50273023447896,26.41128141702372,-2212.037037037037,3.4782608695652173,0.11919636136857271,1,1,0,3.4782608695652173,-87.5432525951557,0.0,1,0,0,1,0,1,1,0,0.18006533008594672,119640.0,-6527522508.238051,5.164150771386816,3227118772.5565834,486519310038.0208,0.15694936258341283,3,-8.0,-8.482570898928106e-08,7340.0,5.579144026154733e-05
34,대한전선(주),001440,2012.0,0,-0.43,-36181.69,93973.48,4.68,-22.85,-1.15,-18.06,-131.93,-25.32,-147.48,95.32,102.64,-13.72,4.97,-14.13,3.4,4.03,4.27,8.0,7.17,-7.52,45.91,34.44,84.88,6.53,93.47,71.96,62.72,2.95,86.99,92.81,-27.29,67.51,413.77,0.79,9.87,7.75,0.86,5.54,2.12,6.24,4.79,1.58,3.32,0.64,-143.23,0.0,0.0,-86465.0,39486.0,-43.457468738114386,21028.0,8.0,484551.0,6.529995254030863,16.822707327158366,-18.239384505859245,-1.3304910607835447,1557991.0,-42.03910571485802,-18.64713305262616,191.92559690233276,-6.927985414767549,0.16822707327158365,0,0,0,-6.927985414767549,98.59474651389039,0.0,1,0,0,1,0,0,1,0,0.15287930859511364,188086.0,58328968395.14331,5.164150771386816,5191262208.286026,493838289002.08484,-3.4792396929468445,4,-964529.0,-0.0014930944339674,-130701.0,1.1316339177814562e-05
35,삼부토건(주),001470,2012.0,0,-0.45,121355.93,61204.6,6.68,-4.83,-1.6,-1.83,-17.38,-2.68,-71.41,93.32,104.79,-9.6,9.97,1.95,13.07,7.92,4.04,6.01,5.93,252.39,57.96,14.26,137.88,4.46,95.54,345.25,66.43,2.59,67.65,115.39,-29.29,68.65,413.77,0.38,6.07,15.34,0.41,3.92,0.93,4.01,5.86,0.76,2.03,0.36,-91.05,0.0,0.0,141419.0,35488.0,-42.13998815726763,2421.0,0.85,57076.0,8.119916728244887,3.502961891879285,1.315879472852291,-16.289365182884367,721129.0,31.934901624467738,-7.633832444803568,-70.17440204260348,-5.564648117839607,0.03502961891879285,0,1,0,-5.564648117839607,-189.25276752767527,1.0,1,0,1,0,0,1,1,0,0.011338142777128466,132303.0,-20325324063.3483,5.213873330720277,-1142596743.633885,191422739702.87003,-4.8601605398485495,3,-367.0,-7.79408829005901e-06,-41090.0,-0.0008755107401979
36,(주)동양,001520,2012.0,0,0.34,361295.09,93973.48,19.25,-8.4,2.46,-4.08,-67.69,-4.78,-105.71,80.75,96.48,-12.62,12.17,1.83,9.86,10.99,6.45,8.28,8.25,51.56,26.5,23.61,36.06,6.9,93.1,105.57,39.35,3.94,185.33,83.28,-46.16,77.88,413.77,0.49,5.81,13.39,0.53,8.49,2.35,8.17,3.95,0.66,1.02,0.48,3.53,0.0,0.0,-86465.0,2086.0,31.023994876173315,155.0,1.47,497592.0,6.897741912532994,14.629146927094757,-6.387645738904468,-6.530734538845727,2499871.0,-33.6635762937579,-43.036343052028094,52.977655595690955,-9.187858900738311,0.14629146927094758,0,1,0,-9.187858900738311,-113.69164729028796,1.0,0,0,0,1,0,1,1,0,0.1435367042473173,234618.0,-31501033562.710464,5.164150771386816,3060256529.9838862,667776916893.6106,-4.8601605398485495,4,-133194.0,-5.775248494478918e-05,-355720.0,-0.0001590926460438
