,회사명,거래소코드,회계년도,회생여부,이자보상배율(이자비용)
2101,(주)에이디칩스,054630,2013.0,0,-10.77
2102,(주)에이디칩스,054630,2014.0,0,-13.91
2103,(주)에이디칩스,054630,2015.0,1,-8.72
2104,(주)에이디칩스,054630,2018.0,0,-8.86
2105,(주)키이스트,054780,2013.0,1,-24.34
2106,(주)키이스트,054780,2016.0,1,-3.92
2107,(주)키이스트,054780,2018.0,0,-16.12
2108,(주)한컴위드,054920,2013.0,0,0.61
2109,(주)한컴위드,054920,2014.0,0,0.03
2110,(주)한컴위드,054920,2015.0,0,-0.61
2111,(주)한컴위드,054920,2016.0,0,0.41
2112,(주)한컴위드,054920,2017.0,0,0.09
2113,(주)한컴위드,054920,2018.0,0,0.28
2114,(주)유신,054930,2011.0,0,-12.47
2115,(주)유신,054930,2012.0,1,-1.9
2116,(주)유신,054930,2014.0,0,0.45
2117,(주)유신,054930,2015.0,1,0.46
2118,(주)유신,054930,2018.0,0,-10.32
2119,(주)엑사이엔씨,054940,2012.0,1,0.44
2120,(주)코원플레이,056000,2011.0,0,-7.81
2121,(주)코원플레이,056000,2012.0,0,-8.01
2122,(주)코원플레이,056000,2013.0,0,-5.27
2123,(주)코원플레이,056000,2014.0,0,-1.28
2124,(주)코원플레이,056000,2015.0,0,-10.64
2125,(주)코원플레이,056000,2016.0,0,-8.25
2126,(주)코원플레이,056000,2017.0,0,0.92
2127,(주)코원플레이,056000,2018.0,0,-24.34
2128,(주)유진로봇,056080,2012.0,0,-4.37
2129,(주)유진로봇,056080,2013.0,0,-3.39
2130,(주)유진로봇,056080,2014.0,1,0.58
2131,(주)유진로봇,056080,2016.0,0,-0.71
2132,(주)유진로봇,056080,2017.0,0,-4.22
2133,(주)유진로봇,056080,2018.0,0,-3.74
2134,이노시스(주),056090,2015.0,0,-2.64
2135,이노시스(주),056090,2016.0,0,-15.69
2136,이노시스(주),056090,2017.0,0,-24.34
2137,이노시스(주),056090,2018.0,0,-3.34
2138,(주)씨유전자,056340,2011.0,0,-1.21
2139,코위버(주),056360,2018.0,1,-3.01
2140,신화인터텍(주),056700,2011.0,1,0.62
2141,신화인터텍(주),056700,2014.0,1,0.64
2142,신화인터텍(주),056700,2018.0,1,-1.04
2143,씨앤티85(주),056730,2012.0,0,-3.22
2144,씨앤티85(주),056730,2013.0,0,-5.89
2145,씨앤티85(주),056730,2014.0,1,-2.04
2146,씨앤티85(주),056730,2016.0,0,-3.14
2147,씨앤티85(주),056730,2017.0,0,0.06
2148,씨앤티85(주),056730,2018.0,0,-2.23
2149,(주)와이비엠넷,057030,2015.0,0,0.85
2150,(주)와이비엠넷,057030,2016.0,1,-6.77
2151,에스케이씨솔믹스(주),057500,2011.0,0,-1.12
2152,에스케이씨솔믹스(주),057500,2012.0,0,-2.38
2153,에스케이씨솔믹스(주),057500,2013.0,0,-1.66
2154,에스케이씨솔믹스(주),057500,2014.0,0,0.33
2155,에스케이씨솔믹스(주),057500,2015.0,1,0.41
2156,옴니시스템(주),057540,2011.0,0,-4.11
2157,옴니시스템(주),057540,2012.0,0,-5.93
2158,옴니시스템(주),057540,2013.0,1,0.2
2159,(주)티사이언티픽,057680,2011.0,0,-3.97
2160,(주)티사이언티픽,057680,2012.0,0,-22.79
2161,(주)티사이언티픽,057680,2013.0,1,-16.43
2162,(주)티사이언티픽,057680,2015.0,0,-4.63
2163,(주)티사이언티픽,057680,2016.0,0,-11.03
2164,(주)티사이언티픽,057680,2017.0,0,-2.04
2165,(주)티사이언티픽,057680,2018.0,1,-0.68
2166,(주)피에이치씨,057880,2011.0,0,0.62
2167,(주)피에이치씨,057880,2012.0,0,-7.85
2168,(주)피에이치씨,057880,2013.0,0,-6.39
2169,(주)피에이치씨,057880,2014.0,0,-24.34
2170,(주)피에이치씨,057880,2015.0,0,-17.96
2171,(주)피에이치씨,057880,2016.0,0,-7.09
2172,(주)피에이치씨,057880,2017.0,0,-9.29
2173,(주)피에이치씨,057880,2018.0,0,-2.78
2174,(주)멕아이씨에스,058110,2015.0,0,-0.74
2175,(주)멕아이씨에스,058110,2016.0,0,-3.55
2176,(주)멕아이씨에스,058110,2017.0,0,-1.78
2177,(주)멕아이씨에스,058110,2018.0,0,-1.94
2178,(주)아리온테크놀로지,058220,2016.0,0,-20.97
2179,(주)아리온테크놀로지,058220,2017.0,0,-7.79
2180,(주)아리온테크놀로지,058220,2018.0,0,-1.41
2181,(주)비엔씨컴퍼니,058370,2012.0,0,-2.97
2182,(주)비엔씨컴퍼니,058370,2013.0,0,-4.45
2183,(주)비엔씨컴퍼니,058370,2014.0,0,-6.8
2184,(주)제이웨이,058420,2011.0,0,-24.34
2185,(주)제이웨이,058420,2012.0,0,-16.6
2186,(주)제이웨이,058420,2013.0,0,-18.05
2187,(주)제이웨이,058420,2017.0,0,-24.34
2188,(주)제이웨이,058420,2018.0,0,-3.1
2189,포스코스틸리온(주),058430,2011.0,0,-5.73
2190,포스코스틸리온(주),058430,2012.0,0,-0.29
2191,포스코스틸리온(주),058430,2013.0,1,0.62
2192,(주)일야,058450,2011.0,0,-24.34
2193,(주)일야,058450,2012.0,1,-17.29
2194,(주)일야,058450,2017.0,0,-24.34
2195,(주)일야,058450,2018.0,0,-16.53
2196,파나케이아(주),058530,2012.0,1,0.93
2197,파나케이아(주),058530,2014.0,0,0.28
2198,파나케이아(주),058530,2015.0,1,0.6
2199,파나케이아(주),058530,2017.0,0,-3.92
2200,파나케이아(주),058530,2018.0,0,-2.2
2201,(주)엠게임,058630,2011.0,0,-0.15
2202,(주)엠게임,058630,2012.0,0,0.19
2203,(주)엠게임,058630,2013.0,1,-7.06
2204,(주)CMG제약,058820,2012.0,0,-7.75
2205,(주)CMG제약,058820,2013.0,1,0.7
2206,(주)미코,059090,2011.0,1,0.95
2207,(주)미코,059090,2013.0,0,-2.49
2208,(주)미코,059090,2014.0,1,0.9
2209,(주)아이컴포넌트,059100,2012.0,0,-1.14
2210,(주)아이컴포넌트,059100,2013.0,0,-1.0
2211,(주)아이컴포넌트,059100,2014.0,1,-0.64
2212,(주)아이컴포넌트,059100,2017.0,0,-6.08
2213,(주)아이컴포넌트,059100,2018.0,0,-5.44
2214,(주)메타바이오메드,059210,2014.0,1,-0.05
2215,(주)메타바이오메드,059210,2018.0,1,-1.44
2216,인선이엔티(주),060150,2011.0,0,0.93
2217,인선이엔티(주),060150,2012.0,0,-0.48
2218,인선이엔티(주),060150,2013.0,0,0.04
2219,인선이엔티(주),060150,2014.0,1,-0.09
2220,소니드(주),060230,2011.0,0,-2.06
2221,소니드(주),060230,2012.0,1,0.69
2222,소니드(주),060230,2014.0,0,-0.54
2223,소니드(주),060230,2015.0,0,-0.48
2224,소니드(주),060230,2016.0,0,0.11
2225,소니드(주),060230,2017.0,0,-0.95
2226,소니드(주),060230,2018.0,1,-0.36
2227,(주)룽투코리아,060240,2011.0,1,-18.61
2228,(주)룽투코리아,060240,2013.0,0,-5.79
2229,(주)룽투코리아,060240,2014.0,0,-9.97
2230,(주)룽투코리아,060240,2015.0,1,-9.38
2231,(주)룽투코리아,060240,2017.0,1,-0.04
2232,(주)뉴보텍,060260,2011.0,1,-4.5
2233,(주)뉴보텍,060260,2014.0,1,-0.72
2234,(주)뉴보텍,060260,2017.0,0,-4.56
2235,(주)뉴보텍,060260,2018.0,1,0.82
2236,큐렉소(주),060280,2011.0,0,-4.24
2237,큐렉소(주),060280,2012.0,0,-5.02
2238,큐렉소(주),060280,2013.0,0,-24.34
2239,큐렉소(주),060280,2014.0,0,-24.34
2240,큐렉소(주),060280,2015.0,0,-24.34
2241,큐렉소(주),060280,2016.0,1,-24.34
2242,큐렉소(주),060280,2018.0,0,-24.34
2243,(주)레드로버,060300,2012.0,1,-3.99
2244,(주)레드로버,060300,2015.0,1,-1.58
2245,(주)레드로버,060300,2017.0,0,-3.36
2246,(주)레드로버,060300,2018.0,0,-24.34
2247,(주)케이티서브마린,060370,2018.0,1,-10.98
2248,(주)동양에스텍,060380,2012.0,1,-0.48
2249,(주)동양에스텍,060380,2018.0,1,0.95
2250,(주)홈센타홀딩스,060560,2012.0,1,0.2
2251,(주)홈센타홀딩스,060560,2016.0,0,0.07
2252,(주)홈센타홀딩스,060560,2017.0,0,0.39
2253,(주)홈센타홀딩스,060560,2018.0,0,-1.14
2254,(주)드림어스컴퍼니,060570,2011.0,0,-24.34
2255,(주)드림어스컴퍼니,060570,2012.0,0,-19.73
2256,(주)드림어스컴퍼니,060570,2013.0,1,-24.34
2257,(주)드림어스컴퍼니,060570,2015.0,0,0.83
2258,(주)드림어스컴퍼니,060570,2016.0,0,-24.34
2259,(주)드림어스컴퍼니,060570,2017.0,0,-19.57
2260,(주)드림어스컴퍼니,060570,2018.0,0,-7.4
2261,(주)씨티씨바이오,060590,2011.0,1,0.27
2262,(주)씨티씨바이오,060590,2014.0,1,0.12
2263,(주)씨티씨바이오,060590,2016.0,0,-1.25
2264,(주)씨티씨바이오,060590,2017.0,0,-4.7
2265,(주)씨티씨바이오,060590,2018.0,0,-1.54
2266,(주)케이에이치바텍,060720,2016.0,0,-5.15
2267,(주)케이에이치바텍,060720,2017.0,0,-9.95
2268,(주)케이에이치바텍,060720,2018.0,1,-5.86
2269,대한그린파워(주),060900,2012.0,0,0.39
2270,대한그린파워(주),060900,2013.0,0,-0.56
2271,대한그린파워(주),060900,2014.0,0,-2.07
2272,대한그린파워(주),060900,2015.0,0,-4.35
2273,대한그린파워(주),060900,2016.0,0,0.85
2274,대한그린파워(주),060900,2017.0,0,-6.52
2275,대한그린파워(주),060900,2018.0,0,-5.96
2276,(주)프리젠,060910,2011.0,0,-8.27
2277,(주)프리젠,060910,2012.0,0,-0.84
2278,(주)프리젠,060910,2013.0,0,0.95
2279,(주)알에프텍,061040,2014.0,1,-3.11
2280,(주)한진피앤씨,061460,2011.0,0,0.78
2281,(주)한진피앤씨,061460,2012.0,0,0.47
2282,(주)한진피앤씨,061460,2013.0,0,-0.73
2283,(주)한진피앤씨,061460,2014.0,1,0.8
2284,엘비세미콘(주),061970,2013.0,0,0.51
2285,엘비세미콘(주),061970,2014.0,1,-0.35
2286,(주)티엘아이,062860,2011.0,1,-0.06
2287,(주)티엘아이,062860,2013.0,1,-2.86
2288,(주)컴투스홀딩스,063080,2017.0,0,-12.39
2289,(주)컴투스홀딩스,063080,2018.0,0,-9.06
2290,(주)종근당바이오,063160,2014.0,1,-7.77
2291,(주)서울옥션,063170,2011.0,1,-6.08
2292,(주)에스엠라이프디자인그룹,063440,2012.0,0,-11.02
2293,(주)에스엠라이프디자인그룹,063440,2013.0,0,-5.41
2294,(주)에스엠라이프디자인그룹,063440,2014.0,0,-6.31
2295,(주)에스엠라이프디자인그룹,063440,2015.0,0,-24.34
2296,(주)에스엠라이프디자인그룹,063440,2016.0,1,-23.13
2297,(주)에스엠라이프디자인그룹,063440,2018.0,1,-24.34
2298,(주)에프앤리퍼블릭,064090,2011.0,0,-1.37
2299,(주)에프앤리퍼블릭,064090,2012.0,0,-1.51
2300,(주)에프앤리퍼블릭,064090,2013.0,1,-0.69
2301,(주)에프앤리퍼블릭,064090,2015.0,0,-14.67
2302,(주)에프앤리퍼블릭,064090,2016.0,1,-8.3
2303,(주)홈캐스트,064240,2012.0,0,-2.02
2304,(주)홈캐스트,064240,2013.0,1,-17.31
2305,(주)홈캐스트,064240,2017.0,0,-6.2
2306,(주)홈캐스트,064240,2018.0,0,-9.39
2307,(주)다날,064260,2011.0,0,-0.33
2308,(주)다날,064260,2012.0,0,-0.31
2309,(주)다날,064260,2013.0,1,0.79
2310,(주)다날,064260,2015.0,1,0.3
2311,(주)인텍플러스,064290,2013.0,0,-8.37
2312,(주)인텍플러스,064290,2014.0,0,-5.46
2313,(주)인텍플러스,064290,2015.0,0,0.96
2314,(주)인텍플러스,064290,2016.0,0,-15.21
2315,(주)인텍플러스,064290,2017.0,0,0.12
2316,(주)인텍플러스,064290,2018.0,1,-24.34
2317,현대로템(주),064350,2014.0,0,0.13
2318,현대로템(주),064350,2015.0,1,-3.17
2319,현대로템(주),064350,2017.0,0,0.91
2320,현대로템(주),064350,2018.0,0,-4.17
2321,유네코(주),064510,2018.0,0,-2.89
2322,(주)테크엘,064520,2011.0,1,-7.08
2323,(주)테크엘,064520,2017.0,0,-13.54
2324,(주)테크엘,064520,2018.0,0,-11.34
2325,(주)바이오니아,064550,2011.0,0,-3.43
2326,(주)바이오니아,064550,2012.0,0,-2.45
2327,(주)바이오니아,064550,2013.0,0,-1.5
2328,(주)바이오니아,064550,2014.0,0,-3.26
2329,(주)바이오니아,064550,2015.0,0,-1.6
2330,(주)바이오니아,064550,2016.0,0,-6.55
2331,(주)바이오니아,064550,2017.0,0,-5.88
2332,(주)바이오니아,064550,2018.0,0,-15.68
2333,(주)젬백스링크,064800,2012.0,0,-24.34
2334,(주)젬백스링크,064800,2013.0,1,-24.34
2335,(주)젬백스링크,064800,2015.0,0,-15.97
2336,(주)젬백스링크,064800,2016.0,1,-2.26
2337,(주)젬백스링크,064800,2018.0,1,-0.03
2338,(주)케이프,064820,2012.0,0,0.12
2339,(주)케이프,064820,2013.0,0,-1.26
2340,(주)케이프,064820,2014.0,0,-1.53
2341,(주)케이프,064820,2015.0,1,-1.7
2342,(주)지엔코,065060,2015.0,0,-0.01
2343,(주)지엔코,065060,2016.0,1,0.51
2344,(주)지엔코,065060,2018.0,0,-6.01
2345,(주)엠피대산,065150,2015.0,0,-16.5
2346,(주)엠피대산,065150,2016.0,0,0.45
2347,(주)엠피대산,065150,2017.0,0,-0.09
2348,(주)엠피대산,065150,2018.0,0,-0.47
2349,(주)에프티이앤이,065160,2011.0,0,0.35
2350,(주)에프티이앤이,065160,2012.0,0,-1.03
2351,(주)에프티이앤이,065160,2013.0,0,0.08
2352,(주)에프티이앤이,065160,2014.0,0,-0.76
2353,(주)에프티이앤이,065160,2015.0,0,-6.03
2354,(주)에프티이앤이,065160,2016.0,0,0.21
2355,(주)비엘팜텍,065170,2015.0,1,-0.15
2356,(주)해피드림,065180,2011.0,0,-24.34
2357,(주)해피드림,065180,2012.0,0,-24.34
2358,(주)에스아이리소스,065420,2012.0,1,0.22
2359,(주)에스아이리소스,065420,2016.0,1,-7.28
2360,(주)에스아이리소스,065420,2018.0,1,-0.12
2361,(주)이루온,065440,2012.0,1,-2.55
2362,(주)이루온,065440,2014.0,1,-2.14
2363,(주)이루온,065440,2016.0,0,0.59
2364,(주)이루온,065440,2017.0,1,-0.53
2365,(주)빅텍,065450,2011.0,0,-24.34
2366,(주)빅텍,065450,2012.0,1,-24.34
2367,(주)빅텍,065450,2016.0,0,-8.26
2368,(주)빅텍,065450,2017.0,1,-14.88
2369,(주)오리엔트정공,065500,2011.0,0,-4.65
2370,(주)오리엔트정공,065500,2012.0,0,0.77
2371,(주)오리엔트정공,065500,2013.0,1,0.82
2372,(주)오리엔트정공,065500,2016.0,0,-0.27
2373,(주)오리엔트정공,065500,2017.0,0,0.8
2374,(주)오리엔트정공,065500,2018.0,0,-3.71
2375,(주)녹원씨엔아이,065560,2012.0,0,-4.75
2376,(주)녹원씨엔아이,065560,2013.0,0,-10.45
2377,(주)녹원씨엔아이,065560,2014.0,1,-6.5
2378,(주)녹원씨엔아이,065560,2016.0,1,-3.27
2379,(주)제낙스,065620,2011.0,0,-1.23
2380,(주)제낙스,065620,2012.0,0,-1.32
2381,(주)제낙스,065620,2013.0,0,-4.18
2382,(주)제낙스,065620,2014.0,0,-3.71
2383,(주)제낙스,065620,2015.0,0,-0.23
2384,(주)제낙스,065620,2016.0,0,-2.72
2385,(주)제낙스,065620,2017.0,0,-3.14
2386,(주)제낙스,065620,2018.0,0,-6.31
2387,(주)메디프론디비티,065650,2015.0,0,0.81
2388,(주)안트로젠,065660,2018.0,0,-1.53
2389,(주)우주일렉트로닉스,065680,2018.0,1,0.82
2390,(주)파커스,065690,2013.0,1,0.85
2391,(주)파커스,065690,2017.0,1,-3.38
2392,(주)씨에스,065770,2011.0,0,-1.31
2393,(주)씨에스,065770,2012.0,0,-0.25
2394,(주)씨에스,065770,2013.0,0,-4.59
2395,(주)씨에스,065770,2014.0,0,0.68
2396,(주)씨에스,065770,2015.0,0,-4.15
2397,(주)씨에스,065770,2016.0,1,-0.18
2398,(주)바이오빌,065940,2011.0,0,-8.69
2399,(주)바이오빌,065940,2012.0,0,-0.77
2400,(주)바이오빌,065940,2013.0,0,-1.77
2401,(주)바이오빌,065940,2014.0,0,-0.84
2402,(주)바이오빌,065940,2015.0,0,-2.13
2403,(주)바이오빌,065940,2016.0,0,-2.0
2404,(주)바이오빌,065940,2017.0,0,-2.33
2405,(주)웰크론,065950,2014.0,1,-1.16
2406,(주)웰크론,065950,2016.0,1,0.13
2407,(주)한프,066110,2011.0,0,-1.71
2408,(주)한프,066110,2012.0,0,-1.28
2409,(주)한프,066110,2013.0,0,-5.42
2410,(주)한프,066110,2014.0,0,-5.01
2411,(주)한프,066110,2015.0,0,-0.17
2412,(주)한프,066110,2016.0,0,-2.86
2413,(주)한프,066110,2017.0,0,-1.5
2414,(주)한프,066110,2018.0,0,-2.36
2415,(주)하츠,066130,2012.0,0,-24.34
2416,(주)하츠,066130,2013.0,1,-9.26
2417,(주)체리부로,066360,2018.0,0,-0.11
2418,(주)버킷스튜디오,066410,2016.0,1,-24.34
2419,(주)버킷스튜디오,066410,2018.0,0,-4.34
2420,(주)와이오엠,066430,2018.0,0,0.22
2421,엘지전자(주),066570,2011.0,1,0.88
2422,우수AMS(주),066590,2012.0,1,0.39
2423,(주)테라젠이텍스,066700,2011.0,0,-2.78
2424,(주)테라젠이텍스,066700,2012.0,1,-5.31
2425,(주)테라젠이텍스,066700,2017.0,0,0.21
2426,(주)테라젠이텍스,066700,2018.0,1,-3.14
2427,(주)씨씨에스충북방송,066790,2011.0,0,0.71
2428,(주)씨씨에스충북방송,066790,2012.0,0,0.37
2429,(주)씨씨에스충북방송,066790,2013.0,0,-0.96
2430,(주)씨씨에스충북방송,066790,2014.0,0,-6.2
2431,(주)씨씨에스충북방송,066790,2015.0,0,-0.82
2432,(주)씨씨에스충북방송,066790,2016.0,0,-1.7
2433,(주)씨씨에스충북방송,066790,2017.0,0,-2.14
2434,(주)씨씨에스충북방송,066790,2018.0,1,-10.49
2435,(주)손오공,066910,2012.0,0,0.93
2436,(주)손오공,066910,2013.0,0,-5.71
2437,(주)손오공,066910,2014.0,1,-3.04
2438,(주)손오공,066910,2017.0,1,-24.34
2439,(주)엘앤에프,066970,2012.0,0,0.84
2440,(주)엘앤에프,066970,2013.0,0,-0.88
2441,(주)엘앤에프,066970,2014.0,0,0.27
2442,(주)엘앤에프,066970,2015.0,1,-0.6
2443,(주)이엔코퍼레이션,066980,2011.0,0,-2.42
2444,(주)이엔코퍼레이션,066980,2012.0,0,-4.25
2445,(주)이엔코퍼레이션,066980,2013.0,0,0.61
2446,(주)이엔코퍼레이션,066980,2014.0,0,-5.96
2447,(주)이엔코퍼레이션,066980,2015.0,1,-5.22
2448,(주)이엔코퍼레이션,066980,2018.0,1,-0.17
2449,(주)조이시티,067000,2017.0,0,-24.34
2450,(주)조이시티,067000,2018.0,1,-24.34
2451,제이더블유신약(주),067290,2012.0,0,0.18
2452,제이더블유신약(주),067290,2013.0,0,0.81
2453,제이더블유신약(주),067290,2014.0,1,0.99
2454,제이더블유신약(주),067290,2017.0,0,-1.37
2455,제이더블유신약(주),067290,2018.0,0,0.41
2456,하나마이크론(주),067310,2012.0,0,-1.05
2457,하나마이크론(주),067310,2013.0,1,-0.6
2458,하나마이크론(주),067310,2016.0,1,-2.57
2459,선바이오(주),067370,2016.0,0,-24.34
2460,선바이오(주),067370,2017.0,1,-24.34
2461,(주)아스트,067390,2014.0,1,-0.83
2462,엔브이에이치코리아(주),067570,2018.0,1,0.39
2463,에이치엘비생명과학(주),067630,2011.0,0,-2.39
2464,에이치엘비생명과학(주),067630,2012.0,0,-2.06
2465,에이치엘비생명과학(주),067630,2013.0,1,-2.58
2466,에이치엘비생명과학(주),067630,2015.0,0,-14.72
2467,에이치엘비생명과학(주),067630,2016.0,0,-1.46
2468,에이치엘비생명과학(주),067630,2017.0,0,0.64
2469,에이치엘비생명과학(주),067630,2018.0,0,-0.9
2470,(주)세진티에스,067770,2016.0,0,-24.34
2471,(주)이글루코퍼레이션,067920,2013.0,0,-1.06
2472,(주)이글루코퍼레이션,067920,2014.0,0,-24.34
2473,(주)이글루코퍼레이션,067920,2015.0,1,-24.34
2474,도이치모터스(주),067990,2013.0,0,0.73
2475,도이치모터스(주),067990,2014.0,1,-0.12
2476,도이치모터스(주),067990,2016.0,1,-0.5
2477,(주)팬엔터테인먼트,068050,2013.0,0,-0.17
2478,(주)팬엔터테인먼트,068050,2014.0,0,0.67
2479,(주)팬엔터테인먼트,068050,2015.0,1,-6.42
2480,(주)팬엔터테인먼트,068050,2017.0,0,-1.27
2481,(주)팬엔터테인먼트,068050,2018.0,1,-2.47
2482,(주)케이엔씨글로벌,068150,2011.0,0,-0.79
2483,(주)케이엔씨글로벌,068150,2012.0,0,0.54
2484,(주)케이엔씨글로벌,068150,2013.0,0,0.97
2485,에스케이렌터카(주),068400,2018.0,1,0.76
2486,(주)셀트리온제약,068760,2015.0,0,0.95
2487,(주)셀트리온제약,068760,2016.0,1,-1.77
2488,(주)셀트리온제약,068760,2018.0,1,0.6
2489,(주)디엠에스,068790,2011.0,0,0.83
2490,(주)디엠에스,068790,2012.0,0,-1.23
2491,(주)디엠에스,068790,2013.0,0,-0.23
2492,(주)디엠에스,068790,2014.0,1,-1.19
2493,(주)셀피글로벌,068940,2014.0,0,-9.29
2494,(주)셀피글로벌,068940,2015.0,0,0.59
2495,(주)셀피글로벌,068940,2016.0,0,0.76
2496,(주)셀피글로벌,068940,2017.0,0,-24.34
2497,(주)셀피글로벌,068940,2018.0,0,-7.34
2498,(주)코스온,069110,2012.0,0,0.83
2499,(주)코스온,069110,2013.0,1,-0.37
2500,(주)누리플랜,069140,2012.0,0,-2.1
2501,(주)누리플랜,069140,2013.0,0,-3.78
2502,(주)누리플랜,069140,2014.0,1,-7.07
2503,(주)누리플랜,069140,2018.0,0,-3.53
2504,(주)유아이디,069330,2015.0,0,-3.02
2505,(주)유아이디,069330,2016.0,0,-1.52
2506,(주)유아이디,069330,2017.0,0,-7.53
2507,(주)유아이디,069330,2018.0,0,-4.84
2508,(주)대호에이엘,069460,2012.0,0,0.82
2509,(주)대호에이엘,069460,2013.0,0,0.34
2510,(주)대호에이엘,069460,2014.0,1,-0.46
2511,(주)대호에이엘,069460,2016.0,0,-0.05
2512,(주)대호에이엘,069460,2017.0,0,0.83
2513,(주)대호에이엘,069460,2018.0,0,0.9
2514,(주)라이트론,069540,2015.0,1,-24.34
2515,(주)라이트론,069540,2017.0,0,0.05
2516,(주)라이트론,069540,2018.0,1,-0.64
2517,디에스알제강(주),069730,2012.0,1,-0.48
2518,(주)아이에스이커머스,069920,2011.0,0,0.0
2519,(주)아이에스이커머스,069920,2012.0,0,-6.45
2520,(주)아이에스이커머스,069920,2013.0,0,-3.27
2521,(주)아이에스이커머스,069920,2014.0,0,0.23
2522,(주)아이에스이커머스,069920,2015.0,0,-6.36
2523,(주)아이에스이커머스,069920,2016.0,0,-0.57
2524,(주)아이에스이커머스,069920,2017.0,0,-7.34
2525,(주)아이에스이커머스,069920,2018.0,0,-9.41
2526,엑스큐어(주),070300,2012.0,1,-24.34
2527,엑스큐어(주),070300,2016.0,0,-24.34
2528,한솔인티큐브(주),070590,2012.0,1,-21.17
2529,한솔인티큐브(주),070590,2017.0,1,-5.92
2530,(주)하이스틸,071090,2013.0,0,0.01
2531,(주)하이스틸,071090,2014.0,0,0.93
2532,(주)하이스틸,071090,2015.0,1,-3.18
2533,(주)하이스틸,071090,2018.0,0,-1.89
2534,(주)인피니트헬스케어,071200,2011.0,0,-1.85
2535,(주)인피니트헬스케어,071200,2012.0,1,-5.34
2536,로체시스템즈(주),071280,2012.0,1,0.39
2537,로체시스템즈(주),071280,2014.0,1,-24.34
2538,로체시스템즈(주),071280,2018.0,1,-16.1
2539,한국지역난방공사,071320,2011.0,1,0.84
2540,한국지역난방공사,071320,2018.0,0,0.25
2541,(주)위니아,071460,2018.0,1,-0.21
2542,에이테크솔루션(주),071670,2012.0,0,-2.62
2543,에이테크솔루션(주),071670,2013.0,1,-0.24
2544,에이테크솔루션(주),071670,2015.0,1,-1.52
2545,에이테크솔루션(주),071670,2017.0,0,-0.36
2546,에이테크솔루션(주),071670,2018.0,1,0.75
2547,(주)코아스,071950,2013.0,1,0.18
2548,(주)코아스,071950,2015.0,0,-7.4
2549,(주)코아스,071950,2016.0,0,-2.31
2550,(주)코아스,071950,2017.0,0,0.44
2551,(주)코아스,071950,2018.0,1,0.81
2552,STX중공업(주),071970,2013.0,0,-3.42
2553,STX중공업(주),071970,2014.0,0,-0.73
2554,STX중공업(주),071970,2015.0,0,0.16
2555,STX중공업(주),071970,2016.0,1,-1.98
2556,STX중공업(주),071970,2018.0,0,-0.85
2557,유엔젤(주),072130,2012.0,1,-1.8
2558,유엔젤(주),072130,2014.0,1,-24.34
2559,유엔젤(주),072130,2016.0,0,-24.34
2560,유엔젤(주),072130,2017.0,1,-5.78
2561,(주)제넨바이오,072520,2013.0,0,-2.0
2562,(주)제넨바이오,072520,2014.0,0,-19.09
2563,(주)제넨바이오,072520,2015.0,0,-8.24
2564,(주)제넨바이오,072520,2016.0,1,-3.11
2565,(주)제넨바이오,072520,2018.0,0,-0.94
2566,(주)율호,072770,2015.0,1,-3.91
2567,(주)율호,072770,2017.0,0,-24.34
2568,(주)율호,072770,2018.0,1,-6.93
2569,메가스터디(주),072870,2016.0,0,-5.2
2570,메가스터디(주),072870,2017.0,1,-24.34
2571,(주)케이에스피,073010,2013.0,0,0.92
2572,(주)케이에스피,073010,2014.0,0,-0.67
2573,(주)케이에스피,073010,2015.0,0,-1.12
2574,(주)케이에스피,073010,2016.0,0,-16.1
2575,(주)케이에스피,073010,2017.0,0,-2.85
2576,(주)케이에스피,073010,2018.0,1,-1.76
2577,(주)에이팸,073070,2018.0,0,-0.43
2578,(주)듀오백,073190,2012.0,1,-13.05
2579,(주)듀오백,073190,2014.0,0,-24.34
2580,(주)듀오백,073190,2015.0,0,-24.34
2581,(주)듀오백,073190,2016.0,1,-24.34
2582,금호타이어(주),073240,2011.0,1,0.93
2583,금호타이어(주),073240,2017.0,0,-1.29
2584,금호타이어(주),073240,2018.0,0,-0.86
2585,(주)이노와이어리스,073490,2014.0,0,-8.62
2586,(주)이노와이어리스,073490,2015.0,0,-23.11
2587,(주)이노와이어리스,073490,2016.0,1,-24.34
2588,(주)이노와이어리스,073490,2018.0,1,0.68
2589,(주)에프알텍,073540,2015.0,0,-24.34
2590,(주)에프알텍,073540,2016.0,0,-24.34
2591,(주)에프알텍,073540,2017.0,0,-18.89
2592,(주)에프알텍,073540,2018.0,0,-7.01
2593,(주)어반리튬,073570,2011.0,0,0.05
2594,(주)어반리튬,073570,2012.0,0,-4.74
2595,(주)어반리튬,073570,2013.0,0,-1.94
2596,(주)어반리튬,073570,2014.0,0,-0.44
2597,(주)어반리튬,073570,2015.0,0,0.18
2598,(주)어반리튬,073570,2016.0,0,-4.46
2599,(주)어반리튬,073570,2017.0,0,-4.07
2600,(주)어반리튬,073570,2018.0,0,-4.63
2601,테라사이언스(주),073640,2012.0,0,0.95
2602,테라사이언스(주),073640,2013.0,0,-1.28
2603,테라사이언스(주),073640,2014.0,0,-1.61
2604,테라사이언스(주),073640,2015.0,0,-3.69
2605,테라사이언스(주),073640,2016.0,0,-2.47
2606,테라사이언스(주),073640,2017.0,0,-0.07
2607,테라사이언스(주),073640,2018.0,0,0.2
