,회사명,거래소코드,회계년도,회생여부,이자보상배율(이자비용),부가가치(백만원),금융비용(백만원),매출액총이익률,매출액순이익률,총자본사업이익률,총자본순이익률,자기자본순이익률,경영자본순이익률,자본금순이익률,매출원가대매출액비율,영업비용대영업수익비율,금융손익비율,금융비용부담률,기업순이익률,인건비대총비용비율,금융비용대총비용비율,이자부담률,지급이자율,차입금평균이자율,유보율,유동자산구성비율,재고자산대유동자산비율,유동자산대비유동자산비율,자기자본구성비율,타인자본구성비율,자기자본배율,유동비율,현금비율,매출채권비율,매입채무대재고자산비율,순운전자본비율,차입금의존도,차입금비율,총자본회전률,자기자본회전률,자본금회전률,타인자본회전률,매입채무회전률,당좌자산회전률,재고자산회전률,매출채권회전률,비유동자산회전률,유형자산회전율,순운전자본회전률,사내유보대자기자본비율,자기자본배당률,배당성향,이익잉여금(결손금)(요약)(백만원),비유동금융부채(요약)(백만원),유동금융부채(요약)(백만원),외국인_주식분포비율,장기금융부채(백만원),자산대비자본비율,총자본증가율,유형자산증가율,비유동자산(백만원),재고자산증가율,자기자본증가율,매출액증가율,순이익증가율,종업원수증가율,자산대비_장기금융부채비율,투자활동현금흐름증감률_여부,직원증감률_여부,매출원가증감률_여부,자산매각_여부,배당금증감률_여부,자본증가률_여부,차입_여부,사내유보금보유_여부,운용적범주전략(OPS)변수,재무적범주전략(FIN)변수,배당금지급_여부,LEV지수,KZ지수,WW지수,CL지수,NCAV지수,기업생명주기,순매수거래량_기관,순매수거래대금 비중_기관,순매수거래량_외국인,순매수거래대금 비중_외국인
975,(주)켐트로닉스,089010,2015,0,-1.12,22347.85,2463.18,8.08,-3.43,-1.22,-3.98,-11.17,-4.18,-201.48,91.92,101.17,-3.2,0.93,-2.9,6.26,0.86,1.68,2.09,2.27,1732.09,46.74,45.86,87.75,33.7,66.3,1694.27,103.12,11.29,80.89,24.13,1.42,56.42,167.43,1.16,3.23,58.41,1.81,21.05,4.64,5.67,6.64,2.13,2.43,1.23,60.07,0.54,0.0,46742.0,0.0,0.0,5.72,47621.0,33.697753029025854,5.430079534641555,-2.758421750065355,125110.0,16.30743641277982,-7.3962281810098744,-4.688055058183553,96.52642934196332,-11.527377521613833,0.20273399916558107,0,1,1,1,1,1,1,0,1,1,0,0.16839514928355462,-73390469491.86763,3994929627.0272617,255292649901.62482,-0.7003954937023954,0,-545.0,-6.587782681016151e-06,41039.0,0.0004901678257154
976,(주)에이티세미콘,089530,2015,0,-0.56,30140.94,5481.78,9.06,-30.89,-1.69,-23.27,-89.24,-25.05,-143.63,90.94,102.67,-3.88,4.34,-20.0,16.94,3.33,4.42,6.82,5.91,12.84,15.82,21.27,18.79,23.23,76.77,112.84,26.17,2.04,187.15,133.47,-44.63,62.78,270.26,0.75,2.89,4.65,1.02,17.54,4.6,30.15,9.74,0.93,1.03,0.99,-120.92,0.0,0.0,-39522.0,2685.0,3293.0,1.51,14346.0,23.230772511140962,-29.523585307332812,-18.761579434923576,118440.0,30.09068425391591,-39.10119058709545,-16.12060889151711,89.04561097377733,-18.086696562032888,0.10196379453719695,0,1,1,1,1,1,1,0,1,1,0,0.08160768698375231,-4800722843.385765,-13496606183.261673,1107576325344.3186,-1.2651913077186918,2,-7932836.0,-0.0187583817809634,353397.0,-0.000136246975967
977,(주)에이티세미콘,089530,2016,1,-1.9,37419.56,3926.12,4.22,-14.37,-6.23,-10.36,-46.23,-10.79,-43.63,95.78,108.98,-4.44,4.4,-7.19,21.27,3.71,4.09,6.64,5.56,-23.54,18.6,18.23,22.86,21.33,78.67,76.46,27.13,0.91,228.47,171.84,-49.96,59.56,279.19,0.72,3.22,3.04,0.93,14.23,5.28,21.36,10.41,0.87,0.91,0.89,-226.93,0.0,0.0,-51780.0,105.0,2139.0,0.57,4866.0,21.333208676140615,-23.9784785745254,-25.16391690125788,87062.0,-23.36290663286861,-30.188159706287287,-29.27337394348904,-67.10168709296958,-15.145985401459855,0.04549364248317128,0,1,1,1,1,1,1,0,1,1,0,0.031196808679873025,-14516876221.810398,-9271073299.957155,519502166430.5535,-0.8943072224009618,3,-48056.0,-0.0003304540702248,578803.0,0.0022848278764838
978,(주)제이티,089790,2013,1,-6.34,5755.95,38.13,17.9,-9.51,-5.63,-6.37,-10.55,-6.56,-65.64,82.1,109.77,-0.18,0.18,-6.25,27.81,0.16,0.3,2.83,4.19,591.65,65.13,8.99,186.79,53.71,46.29,601.05,327.92,175.01,176.61,59.57,45.27,33.6,62.57,0.67,1.11,6.9,1.69,18.38,1.19,13.39,6.67,1.73,2.17,0.79,28.98,0.0,0.0,5422.0,0.0,0.0,0.03,8633.0,53.70529820331783,18.922793364734794,-1.6001600160016,12149.0,74.21007685738685,-6.64072244673951,-69.44278606965175,-256.86876438986957,-8.461538461538462,0.24777567303828713,0,1,1,0,1,1,1,0,1,1,0,0.0,-455593291388.65356,18128436941.884926,465418609358.34,0.3077458861143748,3,167381.0,0.0028468487855948,-15389.0,-0.0002002479389693
979,(주)제이티,089790,2015,0,-5.77,9410.8,228.88,24.04,-10.18,-6.41,-7.4,-14.03,-8.09,-98.02,75.96,109.87,-2.68,0.66,-6.92,28.19,0.56,1.01,2.79,3.72,580.7,42.32,7.95,73.38,44.57,55.43,605.78,79.17,3.33,874.31,245.08,-11.13,42.02,94.28,0.73,1.38,9.63,1.54,10.69,1.46,21.19,2.65,1.55,2.62,0.8,26.85,0.0,0.0,6163.0,0.0,0.0,2.13,1000.0,44.573330444886466,3.8172152933960333,10.827814569536425,29287.0,-1.214574898785425,-15.55165852020447,-21.65410149656802,-156.27183232772308,9.285714285714286,0.01969395592492664,0,1,1,1,0,1,1,0,1,1,0,0.0191141392960685,-21137328005.00205,12431730900.454958,385621427072.117,-0.2752624714538049,0,14848.0,0.0001930078277367,-84802.0,-0.0017429215812645
980,(주)제이티,089790,2016,0,-10.94,-664.11,505.82,15.55,-43.94,-17.96,-21.26,-52.47,-23.18,-262.81,84.45,138.38,-2.26,2.26,-20.16,20.06,1.55,1.84,3.42,3.54,370.91,32.38,2.31,47.88,35.56,64.44,396.0,65.22,6.73,2438.3,354.38,-17.27,55.09,154.94,0.48,1.19,5.98,0.81,8.45,1.36,22.14,1.98,0.78,1.33,0.54,-24.71,0.0,0.0,-3656.0,0.0,0.0,1.13,6158.0,35.55550215087357,-18.05148000078776,1.1233940842545562,28138.0,-81.79156908665105,-34.63084876065922,-35.81133484617815,177.05981941309255,3.9215686274509802,0.14798971425824903,1,1,1,0,1,1,1,0,1,1,0,0.01856452592425104,-35452451147.332504,3008699620.9807963,1513645661660.651,-0.49326853002585835,0,-13045.0,-0.0003772499140371,-185394.0,-0.0041145833455608
981,유비벨록스(주),089850,2014,0,0.08,18281.92,1513.38,22.06,-6.97,0.46,-3.69,-6.4,-5.91,-143.01,77.94,99.76,-3.21,2.45,-2.4,27.99,2.27,3.06,5.65,4.72,2095.71,35.26,22.82,54.45,59.63,40.37,2183.45,136.86,10.47,102.73,60.89,9.5,30.48,51.12,0.53,0.92,20.52,1.25,12.63,1.66,7.08,5.03,0.87,4.39,0.75,49.26,0.0,0.0,31879.0,2306.0,775.0,0.51,13669.0,59.63190959309672,-9.72441778980134,-6.271465860695151,71728.0,4.122868488670871,-3.750054633663078,-23.478777085188483,276.50655021834064,-22.76923076923077,0.12337978842473914,1,0,1,0,1,0,1,0,1,1,0,0.053219838767786125,-34870120026.692444,-6543055204.66946,328487701611.9152,-0.07170943712920179,2,-791790.0,-0.0229700458548264,-34096.0,-0.0009502077639589
982,유비벨록스(주),089850,2015,1,-1.24,19578.06,1725.75,16.82,-8.72,-1.93,-6.19,-10.81,-9.8,-227.62,83.18,103.08,-0.23,2.11,-4.7,25.84,2.07,3.51,4.6,5.21,1970.08,31.61,34.67,46.21,55.3,44.7,2032.73,88.54,2.77,75.41,32.35,-4.09,36.85,66.65,0.71,1.24,26.11,1.67,16.93,2.98,7.43,8.6,1.07,5.89,1.11,43.34,0.0,0.0,24742.0,4.0,985.0,1.58,10000.0,55.29769512877706,8.04690038632343,3.752290216196409,81868.0,47.14526079641054,0.19374858094301067,32.33288078613912,65.55323590814196,-1.593625498007968,0.08354009506862818,0,1,1,0,1,1,1,0,1,1,0,0.06032026752887958,-10039783526.180904,3110565320.8698745,378118415504.02594,-0.13961658982874697,0,-341766.0,-0.0072684731403018,101152.0,0.003070558194228
983,유비벨록스(주),089850,2017,0,0.93,25328.4,1945.27,23.19,-10.36,1.62,-8.17,-8.2,-12.53,-161.57,76.81,98.07,-3.52,1.96,-6.63,23.18,1.76,3.51,4.37,4.79,1900.29,40.55,40.21,68.2,53.22,46.78,1914.94,90.35,15.03,61.22,28.14,-4.33,37.3,70.1,0.79,1.41,27.93,1.79,17.77,3.25,5.7,7.18,1.27,6.13,1.0,24.32,0.0,0.0,17174.0,454.0,643.0,1.21,1823.0,53.21779254628062,1.6008512272392714,-3.089342073318767,75504.0,46.24894037863803,-8.150091054877553,3.021317186463172,231.08284409654271,4.3999999999999995,0.014354669795349497,0,1,1,0,1,1,1,0,1,1,0,0.004710799823866492,-83237163601.70502,-1068048850.8305064,381347094531.91656,-0.11653316037569669,1,-4353.0,-8.112224360542611e-05,-36549.0,-0.0004536617038197
984,유비벨록스(주),089850,2018,1,0.68,30941.86,2319.4,21.55,-0.56,0.87,-0.29,2.39,-0.35,44.95,78.45,98.46,-1.98,2.14,0.82,28.07,2.56,2.6,2.87,3.7,1879.86,57.62,37.78,135.98,58.81,41.19,1849.08,161.43,36.33,68.16,22.3,21.93,29.66,50.43,0.52,0.91,30.53,1.22,10.93,1.61,2.6,3.91,1.1,2.33,0.57,80.31,0.0,0.0,20753.0,0.0,458.0,2.3,11806.0,59.67039769440752,132.7842389977716,383.69762635435586,128834.0,204.4051586726561,161.0090996522897,9.333548036472695,-113.4765047778544,8.812260536398467,0.039935189037611334,0,1,1,1,1,0,1,0,1,1,0,0.07594368817186148,-171592600695.75076,3288895880.0920715,53415265215.367065,1.3532549554485875,3,-162220.0,-0.0031647455364162,1294.0,-0.0007582266059332
985,(주)코세스,089890,2013,0,-12.97,-2142.16,545.42,8.89,-31.18,-17.17,-23.73,-56.61,-25.09,-262.77,91.11,122.7,-1.55,1.61,-22.51,17.08,1.16,2.11,3.15,4.29,238.91,43.12,41.3,75.82,30.67,69.33,338.86,80.52,10.93,70.78,107.01,-10.43,42.43,138.35,0.76,1.82,8.43,1.31,4.27,2.99,3.65,5.61,1.42,1.97,0.82,36.1,0.0,0.0,4924.0,0.0,0.0,0.0,5599.0,30.665977156219082,-0.40754176183438573,-4.748666742312492,25296.0,-25.86561856634849,-42.5145410098626,-55.77096071861596,-266.94554064719813,-7.5829383886255926,0.125888119435201,0,1,1,1,1,1,1,0,1,1,0,0.0722948952528753,-67754249257.06914,18860621457.19871,1157354188020.9255,-0.25009823451869484,0,0.0,0.0,6950.0,0.0001844051368238
986,(주)코세스,089890,2014,0,-4.59,3815.44,649.59,12.12,-23.46,-7.22,-20.03,-92.93,-21.17,-215.01,87.88,108.56,-2.13,1.76,-18.52,18.18,1.48,1.92,4.19,3.9,23.92,47.93,57.23,92.05,11.89,88.11,123.87,72.49,9.44,41.33,121.89,-18.19,39.09,328.9,0.85,3.96,9.17,1.09,3.28,3.72,3.8,7.12,1.57,2.3,0.81,-74.8,0.0,0.0,-3729.0,0.0,0.0,0.02,7500.0,11.886711486196539,-5.688461192553287,-8.928465066412532,21841.0,45.24110073213835,-41.54996700637877,8.748710390567428,-18.1732223903177,-8.717948717948717,0.1788013159776856,0,1,1,0,1,1,1,0,1,1,0,0.1268384171580246,-74576985792.20493,-5239736804.869497,927499740654.5927,-0.6700097589674178,2,0.0,0.0,-8115.0,-0.0001189720561434
987,평화산업(주),090080,2013,0,0.59,20880.58,882.94,6.37,0.77,1.78,1.5,5.48,1.51,12.13,93.63,99.42,-0.68,0.66,2.78,11.73,0.65,1.73,7.33,7.35,129.68,84.69,9.87,553.34,26.96,73.04,229.68,116.21,15.05,595.18,419.62,11.81,26.56,98.51,1.95,7.5,16.84,2.64,5.49,2.5,25.4,3.66,13.64,16.52,1.34,7.42,0.82,9.43,1194.0,0.0,126.0,0.0,0.0,26.957159624413148,-2.3285806405387977,9.024484040507627,10433.0,16.075794621026894,4.719024279037957,4.8200459126104045,-145.22767075306479,8.088235294117647,0.0,0,1,1,0,1,0,1,0,1,1,1,0.0,-234827715569.30487,-8915700968.440186,40681570380.52785,0.3161226114649682,2,-165.0,-1.9345256609642303e-06,-465554.0,-0.0030316437931034
988,평화산업(주),090080,2014,0,-0.2,40342.93,2617.92,6.28,-0.94,-0.21,-1.95,-5.97,-2.22,-16.76,93.72,100.24,-1.07,1.09,0.33,12.17,1.05,3.39,6.04,8.82,203.7,41.3,17.57,70.37,35.07,64.93,302.29,119.27,0.92,404.56,295.8,6.67,30.4,86.67,2.09,6.39,17.92,3.1,8.18,4.48,27.51,5.89,4.55,6.36,2.08,-1.82,0.0,0.0,-1672.0,0.0,36.0,1.76,44802.0,35.070252163394436,136.50968309859155,683.9858906525574,94621.0,105.35369492715465,207.69021443343854,77.61453314426981,-316.5537270087125,175.85034013605443,0.27791941937284825,0,1,1,1,0,0,1,0,1,0,0,0.08595735472423947,-11424715897.771927,-6691566636.807449,134344426213.57452,-0.8178615186886817,3,-3.0,-8.047462614198259e-09,21779.0,0.0001198214231184
989,(주)아이윈,090150,2017,0,-3.59,11783.59,792.47,17.6,-3.07,-3.44,-3.07,-7.21,-4.18,-61.87,82.4,103.65,-0.82,0.82,-2.26,12.19,0.76,1.42,2.91,2.98,753.48,50.09,35.63,100.36,40.75,59.25,820.63,112.79,26.05,90.25,94.4,5.68,35.02,85.93,1.0,2.34,20.13,1.74,5.88,2.92,5.34,5.92,2.12,5.97,1.07,66.15,0.77,0.0,28433.0,0.0,0.0,1.9,12916.0,40.75273792997069,-0.13555562401799193,-4.658422379637411,48534.0,-9.003670686942842,-8.405944484248966,-8.136182761651812,-244.13892908827788,-4.761904761904762,0.1328191680806211,1,1,1,0,1,1,1,1,1,1,1,0.1439072726407122,-261195380988.49835,277200189.96953464,229647524550.38123,-0.36875699715263194,1,40222.0,0.0007835252495779,-11493.0,-0.0008175575948514
990,(주)아이윈,090150,2018,1,-2.38,13450.36,1001.43,17.09,-2.69,-2.56,-2.55,-6.78,-3.61,-52.19,82.91,102.8,-1.07,1.07,-1.54,13.37,1.0,1.66,2.68,2.93,652.31,44.41,41.43,79.89,36.91,63.09,719.46,104.92,13.17,94.69,54.38,2.08,41.09,111.33,0.95,2.45,19.42,1.55,7.1,3.26,5.24,5.66,1.8,5.09,1.05,62.21,1.43,0.0,23480.0,0.0,0.0,2.13,17022.0,36.91395545812366,3.198107871870019,31.94811736557109,55788.0,6.408113870800437,-6.522836235175372,-3.502381907789816,-15.629183400267738,-20.555555555555554,0.16961785660903791,0,0,1,0,1,1,1,1,1,1,1,0.1873742075399976,-250350344348.76138,7393010227.960569,233052048637.95685,-0.845573847698102,0,-48983.0,-0.0005051839681968,-37351.0,-0.0032386878230846
991,(주)메타랩스,090370,2013,0,0.92,23754.38,2891.94,64.22,-7.84,2.55,-7.47,-20.16,-7.83,-162.63,35.78,97.73,-2.05,2.05,-5.52,13.05,1.99,3.1,8.05,6.8,641.83,71.16,64.87,246.79,37.41,62.59,741.83,116.22,3.14,32.04,42.79,9.93,30.54,81.65,0.95,2.57,20.76,1.51,5.62,3.32,2.17,6.77,3.48,4.65,0.74,-21.68,0.0,0.0,-3664.0,0.0,11.0,36.94,0.0,37.40623850094823,-9.053113918511034,-3.8096468005423905,40750.0,0.26433478307642655,-7.363790897779647,3.7551176133945736,-58.057311579664606,2.803738317757009,0.0,0,1,1,0,0,1,1,0,1,1,0,0.0,-18645003432.5227,-1653011689.645953,315836904156.8128,0.13751020957102983,2,-560957.0,-0.004209367174183,-19200.0,-0.0014357982974234
992,(주)덕신하우징,090410,2016,1,-15.9,6023.29,544.28,4.0,-10.02,-10.05,-11.64,-19.87,-13.02,-304.27,96.0,108.75,-1.95,0.45,-11.12,11.06,0.4,1.26,1.65,2.31,1320.96,49.83,32.17,99.34,48.93,51.07,1358.67,104.16,4.34,181.05,24.32,1.99,36.5,74.6,1.16,1.98,30.36,2.81,37.61,3.18,7.77,3.89,2.39,2.77,1.3,69.51,0.0,0.0,37447.0,0.0,0.0,0.35,1713.0,48.931082223061296,13.29944895443943,25.67706459735855,55802.0,32.18944559739105,-20.266033810905043,15.956757169005492,-1175.8164165931155,5.214723926380368,0.015399967635794811,1,1,1,1,1,1,1,0,1,1,0,0.01488845645764563,-16919060611.574888,10817169210.906292,389061159987.2073,-0.029444664618192985,0,23178.0,0.00023522124737,-25952.0,-0.0004914175820532
993,(주)비에이치,090460,2016,1,-4.39,45626.7,5708.35,0.09,-6.59,-7.98,-7.63,-22.94,-7.94,-313.38,99.91,106.93,-1.82,1.53,-5.85,11.69,1.35,2.66,3.9,3.77,1277.61,49.69,43.05,98.77,34.14,65.86,1356.38,121.63,8.24,94.76,56.36,8.84,48.42,141.86,1.16,3.48,47.58,1.73,8.74,3.74,5.56,5.38,2.4,2.58,1.23,60.65,0.0,0.0,59749.0,0.0,24.0,8.26,72106.0,34.136023848922484,-6.415478615071284,1.9528865248724623,156269.0,-1.3656538067599864,-1.414160197108456,2.0105698214319996,-381.81295295064996,49.79702300405954,0.23213423389199736,0,1,1,0,1,0,1,0,1,1,0,0.15310351672806172,-38564043234.50564,4693025606.206133,414628239183.2355,-0.1890003945023463,1,1223255.0,0.0020705101853536,-334038.0,-0.0042808423973725
994,(주)제이스텍,090470,2013,1,-107.98,3469.11,-113.42,12.25,-16.15,-9.29,-9.76,-11.83,-10.34,-78.1,87.75,115.91,0.14,-0.38,-9.99,24.83,-0.32,-1.33,1.03,1.64,422.94,38.73,10.66,63.22,78.61,21.39,515.0,188.11,43.27,533.94,143.88,18.14,8.83,11.23,0.6,0.73,4.84,3.45,14.03,1.45,17.8,2.44,1.1,1.43,0.98,62.87,0.0,0.0,27022.0,0.0,0.0,0.58,383.0,78.60847379647832,-3.7402367340365568,30.24333072887599,29297.0,47.75449101796407,-12.265428064606478,-32.40961644338411,-192.89340101522842,-1.345291479820628,0.00800953615793216,1,1,1,1,0,1,1,0,1,1,0,0.0,-113443000563.03922,4230478061.903129,624143592525.539,0.18685213416612745,0,1.0,5.760196482909945e-09,-57289.0,-0.0006053761098729
995,휴림로봇(주),090710,2013,0,-3.0,7195.53,912.71,12.97,-12.81,-6.65,-11.57,-25.32,-12.37,-124.24,87.03,107.8,-2.53,2.15,-9.63,17.92,1.9,3.58,6.29,6.49,336.23,55.68,27.74,125.62,42.3,57.7,433.64,113.97,6.31,162.78,84.7,6.82,39.1,92.43,0.9,1.98,9.7,1.66,7.38,2.11,5.61,3.46,2.2,4.42,0.87,-21.43,0.0,0.0,-6639.0,0.0,0.0,0.22,3718.0,42.30202660476743,-8.678814561167503,-2.1469859620148637,19858.0,-15.618141916605706,-20.841164432193125,36.445831590463015,5.642023346303502,-1.9607843137254901,0.08298366217302026,1,1,1,0,1,1,1,0,1,1,0,0.06674746294459705,-38322831237.67443,-2534773679.2596426,530357083739.96124,-0.0303167429419672,1,0.0,0.0,-12156.0,-0.0001148936245769
996,휴림로봇(주),090710,2018,0,-3.34,-9404.77,2241.48,8.91,-61.92,-13.15,-31.72,-76.03,-55.31,-151.79,91.09,126.24,-0.28,7.29,-27.98,14.95,5.88,6.41,16.5,9.67,82.89,61.73,10.61,161.31,55.83,44.17,182.07,147.56,6.59,289.28,101.15,19.9,32.12,57.53,0.51,1.23,2.45,0.88,4.93,1.16,9.07,2.96,1.02,3.9,0.48,-146.02,0.0,0.0,-37209.0,0.0,0.0,22.79,1067.0,55.825892367433795,-38.732744599916664,15.635268346111719,17444.0,-21.276034800949116,3.413801511826384,-57.02097902097903,-1192.2502870264066,19.35483870967742,0.02340887650556153,0,1,1,0,1,0,1,0,1,1,0,0.011717373370135828,-17952571048.55839,17525262716.88641,2154941429161.3123,0.11282123548911752,4,-28817.0,-3.558273426004704e-05,-1557974.0,-0.0066296699673361
997,(주)심팩메탈,090730,2015,1,-0.24,20170.46,1150.92,4.73,-1.98,0.18,-1.04,-1.55,-1.28,-42.09,95.27,100.36,-0.7,0.83,-0.6,8.77,0.81,1.35,3.14,2.92,2639.58,37.41,26.83,59.78,68.63,31.37,2684.09,182.76,103.58,37.48,7.28,16.94,26.75,38.98,0.53,0.78,21.31,1.62,95.37,2.13,4.04,12.36,0.85,1.29,0.91,66.39,0.34,20.08,114808.0,0.0,0.0,0.37,24750.0,68.62876990917208,-5.920470736265567,-5.9788145143114715,159109.0,-40.81040961172705,-2.7150305294560457,-16.59470949172342,-165.75342465753425,3.289473684210526,0.09735776914997817,0,1,1,1,0,1,1,1,1,1,1,0.17743716215247407,-380640592115.75256,-7410310142.190929,205689181503.6372,0.25708546078513433,3,-141340.0,-0.0016804895275731,-51768.0,-0.0005732492075555
998,(주)연이비앤티,090740,2017,1,-9.76,24194.05,1114.57,0.57,-6.74,-9.37,-13.33,-25.05,-15.2,-199.78,99.43,104.82,-0.41,0.41,-12.52,10.19,0.37,1.5,4.32,4.59,687.71,49.58,22.46,98.34,42.03,57.97,672.43,98.08,16.9,230.79,184.1,-0.97,24.75,58.88,1.98,4.29,33.99,3.67,9.28,5.12,15.62,7.09,4.06,5.18,1.95,70.17,0.0,0.0,38219.0,0.0,0.0,0.23,8366.0,42.03160019710385,-15.72030463993141,3.3373363291237315,63439.0,-32.69286194639254,-28.362434471641627,-31.672700686647186,2088.7828162291166,-26.05042016806723,0.0664907567833924,1,0,1,0,0,1,1,0,1,1,0,0.07448978666690843,-104403054541.25438,-6907702946.322546,309426684041.805,-0.2824678800856531,1,-18388.0,-0.000152948621673,14043.0,0.0007574683480506
999,에스엔케이폴리텍(주),091340,2013,1,-4.75,9490.36,-105.38,20.97,25.86,-1.88,6.62,9.13,8.34,104.24,79.03,110.14,0.66,-0.66,6.45,26.28,-0.57,-0.61,2.52,2.52,1041.59,58.22,17.96,139.36,72.45,27.55,1141.59,322.56,140.33,73.71,9.08,40.17,21.69,29.94,0.26,0.35,4.03,0.93,26.94,0.54,2.45,3.32,0.61,0.65,0.34,35.01,0.0,0.0,19272.0,0.0,0.0,0.0,3887.0,72.44786478583593,38.80600343435695,22.00714711137582,26004.0,53.15294117647059,8.610723059877644,13.306767238312103,19509.52380952381,-5.194805194805195,0.06244979274444908,0,1,1,1,0,1,1,0,1,1,0,0.10411560662675613,-338137879585.81525,-830436039.1356368,-686166373395.4557,0.94567613763036,3,0.0,0.0,0.0,5.475263279944346e-07
1000,(주)텔레필드,091440,2016,1,-4.43,7563.54,320.13,23.41,-6.12,-2.95,-4.78,-10.76,-5.39,-75.79,76.59,103.92,-1.01,0.74,-4.2,18.0,0.7,1.06,2.18,2.18,628.41,72.03,45.8,257.51,45.13,54.87,704.15,190.97,27.54,83.87,45.74,34.31,31.65,70.13,0.78,1.73,12.39,1.42,5.18,2.0,2.37,2.82,2.79,11.54,0.71,71.04,0.0,0.0,17400.0,2348.0,0.0,0.42,6882.0,45.129246274879456,12.441400676694794,-6.155778894472362,15430.0,7.66181516980239,-8.234426833763361,15.164065840102609,-440.1290322580645,-3.90625,0.12475075227495196,1,1,1,0,1,1,1,0,1,1,0,0.026353345941358554,-135521941410.602,1557571692.7658842,328224655312.2181,0.31605949654079457,0,38669.0,0.0009677571610648,-72055.0,-0.0013142545865859
1001,(주)텔레필드,091440,2018,1,-10.79,-908.92,920.58,4.64,-42.32,-20.68,-24.54,-52.2,-27.36,-307.55,95.36,135.96,-5.7,3.05,-22.77,19.9,2.06,3.27,6.09,5.96,407.86,69.9,52.38,232.2,45.19,54.81,489.31,243.75,42.77,49.48,26.8,41.22,33.47,74.06,0.58,1.26,7.53,1.07,4.85,1.69,1.6,2.65,1.97,8.55,0.54,26.76,0.0,0.0,5609.0,2712.0,0.0,3.01,10086.0,45.19032401601877,-9.836603691005909,-1.7932193891846457,14884.0,-8.418496407973288,-12.63050873968639,-19.253065476985547,-2111.4779874213837,-4.958677685950414,0.20399660207920392,1,1,1,0,1,1,1,0,1,1,0,0.08879560664027379,-150581709514.39575,10389992313.316061,1597497628567.8342,0.30770969205247023,0,-13908.0,-0.0002694939689234,-42876.0,-0.0015016571718156
1002,상신이디피(주),091580,2015,0,-0.74,21286.92,1311.39,11.7,-3.06,-0.95,-2.46,-5.85,-2.57,-42.15,88.3,101.39,-1.78,1.68,-1.1,18.82,1.57,2.34,2.92,3.28,585.59,34.86,27.38,53.53,38.96,61.04,685.59,69.67,28.3,83.88,61.9,-15.18,50.41,129.38,0.8,1.91,13.78,1.39,12.32,2.85,8.43,10.2,1.29,1.38,0.93,33.04,1.3,0.0,20094.0,0.0,0.0,0.42,10927.0,38.96251572327044,5.308055867579425,11.745320326918007,64728.0,5.528979864278562,-9.321061383170566,-21.4674900108972,-196.86609686609685,-8.673469387755102,0.10995723270440251,1,1,1,1,1,1,1,0,1,1,1,0.09761916130665409,-414530693820.468,1357377827.4758916,198639223176.27148,-0.5094447160325106,1,-38890.0,-0.0003983414838131,134538.0,0.0019630036564396
1003,상신이디피(주),091580,2016,1,-0.24,21259.75,1560.49,11.45,-1.33,-0.33,-1.02,-2.71,-1.08,-18.14,88.55,100.51,-1.57,2.03,0.54,17.08,1.92,2.5,2.91,3.07,550.7,30.77,31.35,44.44,36.42,63.58,650.7,66.2,22.46,65.24,56.02,-15.71,55.52,152.45,0.77,2.04,13.6,1.23,13.57,3.31,7.99,10.74,1.14,1.24,0.95,33.18,1.27,37.66,18505.0,0.0,0.0,1.75,17261.0,36.41759984144287,1.5446540880503143,8.567721060348168,69861.0,2.6143790849673203,-5.087941320798574,-1.2938123137013053,-56.97478991596638,-4.4692737430167595,0.1710534139332078,1,1,1,1,1,1,1,0,1,1,1,0.15791252698449118,-363708480756.07764,-1136937129.748645,175907038626.13947,-0.7403126756294737,1,18261.0,0.0002505808178404,173123.0,0.0017808296930486
1004,나노캠텍(주),091970,2015,0,-11.47,2861.09,597.52,12.93,-15.46,-9.57,-12.62,-19.97,-13.09,-176.37,87.07,111.78,-0.96,0.96,-11.84,11.03,0.82,1.96,3.33,2.97,720.02,37.69,15.72,60.48,60.15,39.85,790.67,111.29,12.91,390.28,156.7,3.82,27.94,46.45,0.82,1.37,12.3,2.03,9.16,2.38,13.67,3.29,1.37,1.51,1.12,60.36,0.0,0.0,22127.0,0.0,0.0,1.64,4095.0,60.1517499488319,-17.985180211505718,-11.652002113533506,42624.0,-19.15020945541592,-16.959312182126425,-17.224567215216926,-666.9230769230769,0.0,0.05986667056518815,1,1,1,1,0,1,1,0,1,1,0,0.06999835503865659,-51403741332.33046,617394227.0495794,602136746502.2336,-0.0494860676142295,1,1000.0,2.0024702228092055e-05,12510.0,0.0004365850282256
1005,나노캠텍(주),091970,2016,0,-7.34,5686.34,317.3,15.7,-8.62,-4.25,-5.97,-8.08,-6.23,-55.42,84.3,106.41,-0.6,0.6,-5.55,11.09,0.54,1.3,3.22,2.77,548.29,60.33,9.88,152.1,74.8,25.2,633.5,295.53,99.56,215.76,86.89,39.92,16.96,22.67,0.69,1.01,7.06,2.18,9.88,1.56,11.65,3.97,1.39,1.55,0.9,26.32,0.0,0.0,17960.0,0.0,0.0,16.89,4063.0,74.80006124780627,24.120639747375808,-21.839977117299842,33678.0,24.919812484579325,54.34682221412079,-14.334586648162793,-52.24924329401941,-6.315789473684211,0.04785573785938917,1,1,1,1,1,0,1,0,1,1,0,0.0313514727621327,-265417941050.72345,-943133768.5593914,447638035419.27313,0.28089085392400803,1,-1787.0,-1.0715709586275514e-05,-229172.0,-0.0028599382885989
